TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,max_epochs,warmup_frac,calibration_frac,transformer_lr,score_lr,use_counts,batch_size,fold,threshold,d,half,model_size
1273520814,1127541020888,137031850,31864507884,1.0,0.02854718264844009,0.0011281931326644812,0.9028523687932293,0.002253570231891519,1,0.1,0,1e-05,10,True,8,0,0.16,256.0,True,base
1273519960,1113232587804,137032704,46172940968,1.0,0.04087336632113663,0.0011426765193373635,0.9028517633567774,0.0022824642827925026,1,0.1,0,1e-05,10,True,8,0,0.18,256.0,True,base
1273414132,1057324745272,137138532,102080783500,1.0,0.08903580789830598,0.0012029249443593812,0.9027767374448062,0.0024026484263806884,1,0.1,0,1e-05,10,True,8,0,0.2,256.0,True,base
1270070184,981145507898,140482480,178260020874,1.0,0.15465851475447373,0.001292803384164161,0.9004060723251379,0.00258189967578306,1,0.1,0,1e-05,10,True,8,0,0.22,256.0,True,base
1266833528,848703528722,143719136,310702000050,1.0,0.2687495793408337,0.0014904443546084362,0.8981114710085011,0.002975950026147734,1,0.1,0,1e-05,10,True,8,0,0.24,256.0,True,base
1266599906,711570965146,143952758,447834563626,1.0,0.3868839954184944,0.0017768422542484895,0.8979458465650029,0.0035466664162876423,1,0.1,0,1e-05,10,True,8,0,0.26,256.0,True,base
1266317036,515537953500,144235628,643867575272,1.0,0.5557589204914617,0.002450283614503897,0.8977453081468215,0.004887228150597603,1,0.1,0,1e-05,10,True,8,0,0.28,256.0,True,base
1230479754,288380495574,180072910,871025033198,1.0,0.7514157728354064,0.004248733158701654,0.8723387544500785,0.00845627993564672,1,0.1,0,1e-05,10,True,8,0,0.3,256.0,True,base
1229476422,114450624718,181076242,1044954904054,1.0,0.9012490412622527,0.01062824470141192,0.8716274502743415,0.021000419453768553,1,0.1,0,1e-05,10,True,8,0,0.32,256.0,True,base
1228261358,16693541336,182291306,1142711987436,1.0,0.9854620960961158,0.06853447607763291,0.8707660403950717,0.12706794751646527,1,0.1,0,1e-05,10,True,8,0,0.34,256.0,True,base
1188020014,2951978296,222532650,1156453550476,1.0,0.9972652765612336,0.28696147317992504,0.8422372622593551,0.42807282360434007,1,0.1,0,1e-05,10,True,8,0,0.36,256.0,True,base
1187214312,873591280,223338352,1158531937492,1.0,0.9990550358066689,0.5760923381655886,0.8416660662873343,0.6840056395492935,1,0.1,0,1e-05,10,True,8,0,0.38,256.0,True,base
1186665084,345070694,223887580,1159060458078,1.0,0.9995098635493608,0.7747191787538177,0.8412766955009628,0.8066272953126056,1,0.1,0,1e-05,10,True,8,0,0.4,256.0,True,base
1184886690,95386578,225665974,1159310142194,1.0,0.9997234251341497,0.9254951420261943,0.8400159173355047,0.8806862427695675,1,0.1,0,1e-05,10,True,8,0,0.42,256.0,True,base
1183021354,52424534,227531310,1159353104238,1.0,0.9997588284238329,0.9575663050003207,0.8386935023363297,0.8941965241105695,1,0.1,0,1e-05,10,True,8,0,0.44,256.0,True,base
1176896690,39405734,233655974,1159366123038,1.0,0.9997647674662965,0.9676020262539574,0.8343514709068672,0.8960499537079909,1,0.1,0,1e-05,10,True,8,0,0.46,256.0,True,base
1174430044,29102162,236122620,1159376426610,1.0,0.9997715186873773,0.9758193741264951,0.8326027620050633,0.8985401028697282,1,0.1,0,1e-05,10,True,8,0,0.48,256.0,True,base
1172306146,21441852,238246518,1159384086920,1.0,0.9997762881009723,0.9820382090391577,0.8310970415493824,0.900284796686812,1,0.1,0,1e-05,10,True,8,0,0.5,256.0,True,base
1171906814,14533090,238645850,1159390995682,1.0,0.9997818957334853,0.9877506732949535,0.8308139383302033,0.9025107183133071,1,0.1,0,1e-05,10,True,8,0,0.52,256.0,True,base
1162531472,12005164,248021192,1159393523608,1.0,0.999775996938569,0.9897788083981061,0.8241673647996457,0.8994130082856326,1,0.1,0,1e-05,10,True,8,0,0.54,256.0,True,base
1140022090,10191856,270530574,1159395336916,1.0,0.9997581680384263,0.9911391649914841,0.808209518932219,0.890375628570071,1,0.1,0,1e-05,10,True,8,0,0.56,256.0,True,base
1105396706,6049810,305155958,1159399478962,1.0,0.9997319077733529,0.9945568141040446,0.7836621306044338,0.8766035411637207,1,0.1,0,1e-05,10,True,8,0,0.58,256.0,True,base
1095402834,4327570,315149830,1159401201202,1.0,0.999724782069176,0.9960648810069636,0.7765770551903335,0.8727325200601639,1,0.1,0,1e-05,10,True,8,0,0.6,256.0,True,base
1035002230,3374502,375550434,1159402154270,1.0,0.9996735702217949,0.9967502141602302,0.7337565313335936,0.8452691463384272,1,0.1,0,1e-05,10,True,8,0,0.62,256.0,True,base
1031103276,1910494,379449388,1159403618278,1.0,0.999671472606127,0.998150562891335,0.7309923991607874,0.8439330821156632,1,0.1,0,1e-05,10,True,8,0,0.64,256.0,True,base
980689758,1779112,429862906,1159403749660,1.0,0.9996281564109053,0.9981891416060846,0.6952521398378643,0.8196246829093514,1,0.1,0,1e-05,10,True,8,0,0.66,256.0,True,base
950996218,1187810,459556446,1159404340962,1.0,0.9996030859122575,0.9987525415622703,0.6742011427656982,0.8049955132283525,1,0.1,0,1e-05,10,True,8,0,0.68,256.0,True,base
802547684,1070356,608004980,1159404458416,1.0,0.9994753041883719,0.9986680786807623,0.568959744986877,0.7249194315055845,1,0.1,0,1e-05,10,True,8,0,0.7000000000000001,256.0,True,base
772943830,483074,637608834,1159405045698,1.0,0.9994503074878058,0.9993754109179528,0.547972330085224,0.707830642122564,1,0.1,0,1e-05,10,True,8,0,0.72,256.0,True,base
764531676,356388,646020988,1159405172384,1.0,0.9994431698644282,0.9995340651570163,0.5420086009635157,0.7028752069957569,1,0.1,0,1e-05,10,True,8,0,0.74,256.0,True,base
748688660,333140,661864004,1159405195632,1.0,0.9994295417210444,0.9995552332388723,0.5307768218145735,0.6933668391441028,1,0.1,0,1e-05,10,True,8,0,0.76,256.0,True,base
712011988,293576,698540676,1159405235196,1.0,0.9993979802113566,0.9995878510363566,0.5047751893083519,0.6708050293785327,1,0.1,0,1e-05,10,True,8,0,0.78,256.0,True,base
671155402,245000,739397262,1159405283772,1.0,0.9993628256242927,0.9996350910734189,0.47581024029032637,0.6447363420055119,1,0.1,0,1e-05,10,True,8,0,0.8,256.0,True,base
624413250,117332,786139414,1159405411440,1.0,0.9993226689752374,0.9998121276949733,0.442672766452625,0.6136488531634249,1,0.1,0,1e-05,10,True,8,0,0.8200000000000001,256.0,True,base
597978348,72720,812574316,1159405456052,1.0,0.9992999347192066,0.9998784050327957,0.4239319546597234,0.5954169440923851,1,0.1,0,1e-05,10,True,8,0,0.84,256.0,True,base
521280616,46408,889272048,1159405482364,1.0,0.9992338851345858,0.9999109810198521,0.36955771259314,0.5396615733764059,1,0.1,0,1e-05,10,True,8,0,0.86,256.0,True,base
463745728,27168,946806936,1159405501604,1.0,0.9991843375370638,0.9999414196037881,0.32876881511458406,0.4948401045120465,1,0.1,0,1e-05,10,True,8,0,0.88,256.0,True,base
445342576,26676,965210088,1159405502096,1.0,0.9991684843280204,0.9999401036333779,0.31572204807802906,0.4799152078120079,1,0.1,0,1e-05,10,True,8,0,0.9,256.0,True,base
433329888,26412,977222776,1159405502360,1.0,0.9991581360702799,0.9999390524609888,0.3072057492495013,0.47001223646093193,1,0.1,0,1e-05,10,True,8,0,0.92,256.0,True,base
385216508,26312,1025336156,1159405502460,1.0,0.9991166882640603,0.9999317002196173,0.2730961543170004,0.4290204663417006,1,0.1,0,1e-05,10,True,8,0,0.9400000000000001,256.0,True,base
376121366,0,1034431298,1159405528772,1.0,0.9991088758033742,1.0,0.2666482263295346,0.4210296446744681,1,0.1,0,1e-05,10,True,8,0,0.96,256.0,True,base
330613382,0,1079939282,1159405528772,1.0,0.9990696723630292,1.0,0.23438570599870917,0.37976088812382003,1,0.1,0,1e-05,10,True,8,0,0.98,256.0,True,base
0,0,1410552664,1159405528772,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0,1.0,256.0,True,base
1273551760,1141836271952,137000904,17569256820,1.0,0.016232380720200137,0.0011141114646923585,0.902874307711775,0.002225476778373425,1,0.1,0,1e-05,10,True,8,0,0.0,256.0,False,large
1273551760,1141836271952,137000904,17569256820,1.0,0.016232380720200137,0.0011141114646923585,0.902874307711775,0.002225476778373425,1,0.1,0,1e-05,10,True,8,0,0.02,256.0,False,large
1273551760,1141767818776,137000904,17637709996,1.0,0.016291350592425993,0.0011141781853466952,0.902874307711775,0.0022256098909581527,1,0.1,0,1e-05,10,True,8,0,0.04,256.0,False,large
1273551760,1136993979350,137000904,22411549422,1.0,0.02040383619832359,0.0011188509952120619,0.902874307711775,0.0022349324394879693,1,0.1,0,1e-05,10,True,8,0,0.06,256.0,False,large
1273511036,1112111667798,137041628,47293860974,1.0,0.04183898964418137,0.0011438189228759924,0.9028454367585385,0.002284743294251275,1,0.1,0,1e-05,10,True,8,0,0.08,256.0,False,large
1273510606,1086944903994,137042058,72460624778,1.0,0.06351922286671494,0.001170271141265431,0.9028451319134866,0.0023375123904749284,1,0.1,0,1e-05,10,True,8,0,0.1,256.0,False,large
1269810822,1012578071792,140741842,146827456980,1.0,0.12758030334899795,0.0012524668086558032,0.9002221997150472,0.002501453379507845,1,0.1,0,1e-05,10,True,8,0,0.12,256.0,False,large
1268589646,926547679710,141963018,232857849062,1.0,0.20169124330046442,0.0013672854075737772,0.8993564567823892,0.0027304197768253735,1,0.1,0,1e-05,10,True,8,0,0.14,256.0,False,large
1268070072,729747166534,142482592,429658362238,1.0,0.3712271385635163,0.0017346698242398742,0.898988108961524,0.0034626581711817393,1,0.1,0,1e-05,10,True,8,0,0.16,256.0,False,large
1245732990,520113330262,164819674,639292198510,1.0,0.5517996707175314,0.0023893954815510177,0.8831524137974334,0.004765896685931983,1,0.1,0,1e-05,10,True,8,0,0.18,256.0,False,large
1245257108,280740167076,165295556,878665361696,1.0,0.7580103626024005,0.0044160336003305255,0.8828150410696045,0.008788107169692787,1,0.1,0,1e-05,10,True,8,0,0.2,256.0,False,large
1238987952,89265474424,171564712,1070140054348,1.0,0.92295330796472,0.013689799590794046,0.8783705731954152,0.02695942445226847,1,0.1,0,1e-05,10,True,8,0,0.22,256.0,False,large
1236849700,25381991162,173702964,1134023537610,1.0,0.9779847173598887,0.04646519757987199,0.8768546765865383,0.08825376109923329,1,0.1,0,1e-05,10,True,8,0,0.24,256.0,False,large
1235979022,5654846968,174573642,1153750681804,1.0,0.9949781703551275,0.17936587337913606,0.8762374164003564,0.29777680877246726,1,0.1,0,1e-05,10,True,8,0,0.26,256.0,False,large
1235784002,477927144,174768662,1158927601628,1.0,0.9994377267713309,0.7211156937879891,0.8760991585352108,0.7910881264537004,1,0.1,0,1e-05,10,True,8,0,0.28,256.0,False,large
1235632472,261272430,174920192,1159144256342,1.0,0.9996242362343392,0.8254582307460437,0.8759917325568214,0.849974552646661,1,0.1,0,1e-05,10,True,8,0,0.3,256.0,False,large
1234600634,147030670,175952030,1159258498102,1.0,0.9997217623832361,0.8935818336090625,0.8752602192809725,0.8843261390719367,1,0.1,0,1e-05,10,True,8,0,0.32,256.0,False,large
1234281680,77956360,176270984,1159327572412,1.0,0.9997809925723242,0.9405928211012691,0.8750340994003468,0.9066298619183181,1,0.1,0,1e-05,10,True,8,0,0.34,256.0,False,large
1229154426,44799804,181398238,1159360728968,1.0,0.9998051387764028,0.9648340553019711,0.8713991737922094,0.9157394445491784,1,0.1,0,1e-05,10,True,8,0,0.36,256.0,False,large
1210522774,30250592,200029890,1159375278180,1.0,0.9998016219057586,0.9756195669338699,0.8581904135129832,0.913145166081291,1,0.1,0,1e-05,10,True,8,0,0.38,256.0,False,large
1210064000,17520508,200488664,1159388008264,1.0,0.9998121931841861,0.9857276563154542,0.8578651693645661,0.9173624577547174,1,0.1,0,1e-05,10,True,8,0,0.4,256.0,False,large
1209595320,12989844,200957344,1159392538928,1.0,0.9998156924327449,0.9893751009070808,0.8575329024368848,0.9187482000657354,1,0.1,0,1e-05,10,True,8,0,0.42,256.0,False,large
1202787966,10447350,207764698,1159395081422,1.0,0.9998120184140368,0.9913888510644048,0.8527068834063752,0.9168332008289786,1,0.1,0,1e-05,10,True,8,0,0.44,256.0,False,large
1200260764,8471920,210291900,1159397056852,1.0,0.9998115430829237,0.9929910722923746,0.8509152438139665,0.9164795770850087,1,0.1,0,1e-05,10,True,8,0,0.46,256.0,False,large
1196260460,5862546,214292204,1159399666226,1.0,0.9998103448483177,0.9951231729442502,0.8480792603713803,0.9157359053295735,1,0.1,0,1e-05,10,True,8,0,0.48,256.0,False,large
1196010816,5200494,214541848,1159400328278,1.0,0.9998107001225137,0.9956706251791785,0.8479022772594614,0.9158643950266848,1,0.1,0,1e-05,10,True,8,0,0.5,256.0,False,large
1183187070,4284214,227365594,1159401244558,1.0,0.9998004422821973,0.9963921535975433,0.8388109853656623,0.9108361536935301,1,0.1,0,1e-05,10,True,8,0,0.52,256.0,False,large
1178368850,3781102,232183814,1159401747670,1.0,0.9997967249767008,0.9968015039093788,0.8353951469336987,0.9089888232673424,1,0.1,0,1e-05,10,True,8,0,0.54,256.0,False,large
1177233082,3343278,233319582,1159402185494,1.0,0.9997961237238312,0.9971680967760527,0.8345899533177585,0.9086641931729603,1,0.1,0,1e-05,10,True,8,0,0.56,256.0,False,large
1176167512,2559444,234385152,1159402969328,1.0,0.9997958810187166,0.9978286370842953,0.8338345260110047,0.9084901475415005,1,0.1,0,1e-05,10,True,8,0,0.58,256.0,False,large
1110990772,2495756,299561892,1159403033016,1.0,0.9997397885394331,0.9977586114090821,0.7876279988366319,0.8803276712353048,1,0.1,0,1e-05,10,True,8,0,0.6,256.0,False,large
1105790804,2234014,304761860,1159403294758,1.0,0.9997355344408907,0.9979837870382431,0.783941523221284,0.8781074331863656,1,0.1,0,1e-05,10,True,8,0,0.62,256.0,False,large
1096361260,2137826,314191404,1159403390946,1.0,0.9997274941008668,0.9980538663825524,0.7772565236174691,0.8739247885182121,1,0.1,0,1e-05,10,True,8,0,0.64,256.0,False,large
1070532914,1836844,340019750,1159403691928,1.0,0.9997055032235794,0.9982871169330383,0.7589457248368289,0.8623168444688522,1,0.1,0,1e-05,10,True,8,0,0.66,256.0,False,large
999287270,814144,411265394,1159404714628,1.0,0.9996450087618616,0.9991859385572271,0.7084366968378573,0.8290590334960536,1,0.1,0,1e-05,10,True,8,0,0.68,256.0,False,large
985025738,695302,425526926,1159404833470,1.0,0.9996328253589727,0.9992946259927656,0.6983260980888836,0.8221312418157721,1,0.1,0,1e-05,10,True,8,0,0.7000000000000001,256.0,False,large
976960630,579198,433592034,1159404949574,1.0,0.9996259775868518,0.9994074942182305,0.6926084044459329,0.818193292992439,1,0.1,0,1e-05,10,True,8,0,0.72,256.0,False,large
964955072,545014,445597592,1159404983758,1.0,0.9996156646921637,0.9994355111844081,0.6840971603737299,0.8122337115621696,1,0.1,0,1e-05,10,True,8,0,0.74,256.0,False,large
960177072,439270,450375592,1159405089502,1.0,0.9996116397169117,0.9995427206671443,0.6807098355882443,0.8098765373285247,1,0.1,0,1e-05,10,True,8,0,0.76,256.0,False,large
946958000,385464,463594664,1159405143308,1.0,0.9996002983285466,0.9995931106144202,0.6713382804968422,0.8032228296699591,1,0.1,0,1e-05,10,True,8,0,0.78,256.0,False,large
919930278,367450,490622386,1159405161322,1.0,0.9995770304668827,0.9996007270377614,0.652177193718731,0.7893516299093296,1,0.1,0,1e-05,10,True,8,0,0.8,256.0,False,large
842510356,342424,568042308,1159405186348,1.0,0.9995103576345213,0.9995937321343354,0.5972909608428487,0.7477663269548752,1,0.1,0,1e-05,10,True,8,0,0.8200000000000001,256.0,False,large
674096932,315676,736455732,1159405213096,1.0,0.999365298758535,0.9995319245277218,0.4778956143958621,0.6466265323962672,1,0.1,0,1e-05,10,True,8,0,0.84,256.0,False,large
631793528,162592,778759136,1159405366180,1.0,0.9993289878211917,0.9997427163139112,0.4479049553586891,0.6186446128889697,1,0.1,0,1e-05,10,True,8,0,0.86,256.0,False,large
604018386,161668,806534278,1159405367104,1.0,0.9993050613625183,0.9997324175153919,0.42821399116509695,0.5996015060494987,1,0.1,0,1e-05,10,True,8,0,0.88,256.0,False,large
528984140,157924,881568524,1159405370848,1.0,0.9992404253678936,0.9997015470688416,0.3750190641588126,0.5454303013396653,1,0.1,0,1e-05,10,True,8,0,0.9,256.0,False,large
501121138,26412,909431526,1159405502360,1.0,0.9992165357178073,0.99994729695875,0.3552658123227649,0.5242674916601751,1,0.1,0,1e-05,10,True,8,0,0.92,256.0,False,large
431706176,26412,978846488,1159405502360,1.0,0.9991567373026147,0.9999388232421316,0.3060546316475568,0.46866377020750316,1,0.1,0,1e-05,10,True,8,0,0.9400000000000001,256.0,False,large
400923236,3496,1009629428,1159405525276,1.0,0.9991302386828144,0.9999912802022889,0.28423131318122835,0.4426473046122353,1,0.1,0,1e-05,10,True,8,0,0.96,256.0,False,large
372951114,0,1037601550,1159405528772,1.0,0.9991061447488594,1.0,0.2644007015962078,0.4182229593236107,1,0.1,0,1e-05,10,True,8,0,0.98,256.0,False,large
0,0,1410552664,1159405528772,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0,1.0,256.0,False,large
1273551760,1141836271952,137000904,17569256820,1.0,0.016232380720200137,0.0011141114646923585,0.902874307711775,0.002225476778373425,1,0.1,0,1e-05,10,True,8,0,0.0,256.0,True,large
1273551760,1141836271952,137000904,17569256820,1.0,0.016232380720200137,0.0011141114646923585,0.902874307711775,0.002225476778373425,1,0.1,0,1e-05,10,True,8,0,0.02,256.0,True,large
1273551760,1141767818776,137000904,17637709996,1.0,0.016291350592425993,0.0011141781853466952,0.902874307711775,0.0022256098909581527,1,0.1,0,1e-05,10,True,8,0,0.04,256.0,True,large
1273551760,1136993979350,137000904,22411549422,1.0,0.02040383619832359,0.0011188509952120619,0.902874307711775,0.0022349324394879693,1,0.1,0,1e-05,10,True,8,0,0.06,256.0,True,large
1273511036,1112111667798,137041628,47293860974,1.0,0.04183898964418137,0.0011438189228759924,0.9028454367585385,0.002284743294251275,1,0.1,0,1e-05,10,True,8,0,0.08,256.0,True,large
1273510606,1084407726752,137042058,74997802020,1.0,0.06570490695791167,0.0011730060004528418,0.9028451319134866,0.0023429679401299267,1,0.1,0,1e-05,10,True,8,0,0.1,256.0,True,large
1269810822,1012578071792,140741842,146827456980,1.0,0.12758030334899795,0.0012524668086558032,0.9002221997150472,0.002501453379507845,1,0.1,0,1e-05,10,True,8,0,0.12,256.0,True,large
1268589646,926096762066,141963018,233308766706,1.0,0.20207969212643365,0.0013679502298183442,0.8993564567823892,0.0027317453866383505,1,0.1,0,1e-05,10,True,8,0,0.14,256.0,True,large
1268070072,727799574558,142482592,431605954214,1.0,0.37290491681551186,0.001739303727630846,0.898988108961524,0.003471890267765602,1,0.1,0,1e-05,10,True,8,0,0.16,256.0,True,large
1245732990,509914883346,164819674,649490645426,1.0,0.5605852544797618,0.002437067626472117,0.8831524137974334,0.004860722043459296,1,0.1,0,1e-05,10,True,8,0,0.18,256.0,True,large
1245257108,279910181492,165295556,879495347280,1.0,0.7587253643992168,0.004429069962867152,0.8828150410696045,0.008813920616770632,1,0.1,0,1e-05,10,True,8,0,0.2,256.0,True,large
1238987952,89217661784,171564712,1070187866988,1.0,0.9229944967807302,0.013697035603419068,0.8783705731954152,0.02697345558875972,1,0.1,0,1e-05,10,True,8,0,0.22,256.0,True,large
1236849700,25098334114,173702964,1134307194658,1.0,0.9782290773860257,0.046965675604758096,0.8768546765865383,0.08915601868998621,1,0.1,0,1e-05,10,True,8,0,0.24,256.0,True,large
1235979022,5653645172,174573642,1153751883600,1.0,0.9949792056578074,0.17939716117990628,0.8762374164003564,0.2978199243570865,1,0.1,0,1e-05,10,True,8,0,0.26,256.0,True,large
1235784002,473221532,174768662,1158932307240,1.0,0.9994417804815399,0.7231012289981268,0.8760991585352108,0.7922814216399497,1,0.1,0,1e-05,10,True,8,0,0.28,256.0,True,large
1235632472,260838322,174920192,1159144690450,1.0,0.9996246102022803,0.8256976861521027,0.8759917325568214,0.8501014799860621,1,0.1,0,1e-05,10,True,8,0,0.3,256.0,True,large
1234600634,147030670,175952030,1159258498102,1.0,0.9997217623832361,0.8935818336090625,0.8752602192809725,0.8843261390719367,1,0.1,0,1e-05,10,True,8,0,0.32,256.0,True,large
1234281680,77956312,176270984,1159327572460,1.0,0.9997809926136744,0.9405928555069605,0.8750340994003468,0.9066298779012704,1,0.1,0,1e-05,10,True,8,0,0.34,256.0,True,large
1229154426,44725820,181398238,1159360802952,1.0,0.9998052025108747,0.9648900906184552,0.8713991737922094,0.9157646826792925,1,0.1,0,1e-05,10,True,8,0,0.36,256.0,True,large
1210522750,30250592,200029914,1159375278180,1.0,0.9998016218850835,0.9756195664622846,0.8581903964983756,0.9131451562430004,1,0.1,0,1e-05,10,True,8,0,0.38,256.0,True,large
1210064000,17520508,200488664,1159388008264,1.0,0.9998121931841861,0.9857276563154542,0.8578651693645661,0.9173624577547174,1,0.1,0,1e-05,10,True,8,0,0.4,256.0,True,large
1209595320,12959984,200957344,1159392568788,1.0,0.9998157181560274,0.9893992656548157,0.8575329024368848,0.9187586188642,1,0.1,0,1e-05,10,True,8,0,0.42,256.0,True,large
1202787602,10447350,207765062,1159395081422,1.0,0.9998120181004643,0.9913888484808505,0.8527066253514941,0.916833050560446,1,0.1,0,1e-05,10,True,8,0,0.44,256.0,True,large
1200260764,8471920,210291900,1159397056852,1.0,0.9998115430829237,0.9929910722923746,0.8509152438139665,0.9164795770850087,1,0.1,0,1e-05,10,True,8,0,0.46,256.0,True,large
1196260460,5862546,214292204,1159399666226,1.0,0.9998103448483177,0.9951231729442502,0.8480792603713803,0.9157359053295735,1,0.1,0,1e-05,10,True,8,0,0.48,256.0,True,large
1196010272,5200494,214542392,1159400328278,1.0,0.9998106996538778,0.9956706232185069,0.8479018915950238,0.915864169213825,1,0.1,0,1e-05,10,True,8,0,0.5,256.0,True,large
1183187038,4284214,227365626,1159401244558,1.0,0.9998004422546305,0.9963921535003191,0.8388109626795189,0.9108361402782406,1,0.1,0,1e-05,10,True,8,0,0.52,256.0,True,large
1178368832,3781102,232183832,1159401747670,1.0,0.9997967249611944,0.9968015038606769,0.8353951341727429,0.9089888156929289,1,0.1,0,1e-05,10,True,8,0,0.54,256.0,True,large
1177216706,3343278,233335958,1159402185494,1.0,0.9997961096165146,0.9971680574936377,0.8345783436838768,0.9086572958598749,1,0.1,0,1e-05,10,True,8,0,0.56,256.0,True,large
1176167096,2557396,234385568,1159402971376,1.0,0.9997958824246241,0.9978303700166095,0.8338342310911406,0.9084906907509132,1,0.1,0,1e-05,10,True,8,0,0.58,256.0,True,large
1110990772,2495756,299561892,1159403033016,1.0,0.9997397885394331,0.9977586114090821,0.7876279988366319,0.8803276712353048,1,0.1,0,1e-05,10,True,8,0,0.6,256.0,True,large
1105790804,2234014,304761860,1159403294758,1.0,0.9997355344408907,0.9979837870382431,0.783941523221284,0.8781074331863656,1,0.1,0,1e-05,10,True,8,0,0.62,256.0,True,large
1096359812,2137826,314192852,1159403390946,1.0,0.9997274928534685,0.9980538638172293,0.7772554970694806,0.8739241386480581,1,0.1,0,1e-05,10,True,8,0,0.64,256.0,True,large
1070532914,1836844,340019750,1159403691928,1.0,0.9997055032235794,0.9982871169330383,0.7589457248368289,0.8623168444688522,1,0.1,0,1e-05,10,True,8,0,0.66,256.0,True,large
999287270,814144,411265394,1159404714628,1.0,0.9996450087618616,0.9991859385572271,0.7084366968378573,0.8290590334960536,1,0.1,0,1e-05,10,True,8,0,0.68,256.0,True,large
985025706,695302,425526958,1159404833470,1.0,0.9996328253314058,0.9992946259698667,0.6983260754027402,0.8221312260864335,1,0.1,0,1e-05,10,True,8,0,0.7000000000000001,256.0,True,large
976960504,579198,433592160,1159404949574,1.0,0.9996259774783074,0.9994074941418594,0.6926083151192433,0.8181932306382156,1,0.1,0,1e-05,10,True,8,0,0.72,256.0,True,large
964954560,545014,445598104,1159404983758,1.0,0.9996156642510947,0.9994355108850623,0.6840967973954356,0.8122334556181587,1,0.1,0,1e-05,10,True,8,0,0.74,256.0,True,large
960162760,439270,450389904,1159405089502,1.0,0.9996116273876545,0.9995427138541442,0.6806996892106114,0.8098693538887262,1,0.1,0,1e-05,10,True,8,0,0.76,256.0,True,large
946958000,385464,463594664,1159405143308,1.0,0.9996002983285466,0.9995931106144202,0.6713382804968422,0.8032228296699591,1,0.1,0,1e-05,10,True,8,0,0.78,256.0,True,large
919929798,367450,490622866,1159405161322,1.0,0.9995770300533805,0.9996007268295124,0.65217685342658,0.7893513805963153,1,0.1,0,1e-05,10,True,8,0,0.8,256.0,True,large
842508382,342424,568044282,1159405186348,1.0,0.9995103559339935,0.9995937311828352,0.5972895613913781,0.7477652299878637,1,0.1,0,1e-05,10,True,8,0,0.8200000000000001,256.0,True,large
674095532,315676,736457132,1159405213096,1.0,0.9993652975524869,0.999531923556051,0.4778946218770886,0.6466256236405424,1,0.1,0,1e-05,10,True,8,0,0.84,256.0,True,large
631793528,162592,778759136,1159405366180,1.0,0.9993289878211917,0.9997427163139112,0.4479049553586891,0.6186446128889697,1,0.1,0,1e-05,10,True,8,0,0.86,256.0,True,large
604018354,161668,806534310,1159405367104,1.0,0.9993050613349514,0.9997324175012196,0.4282139684789536,0.599601483806969,1,0.1,0,1e-05,10,True,8,0,0.88,256.0,True,large
528954590,157924,881598074,1159405370848,1.0,0.9992403999116646,0.9997015304007721,0.3749981149232724,0.5454081415694725,1,0.1,0,1e-05,10,True,8,0,0.9,256.0,True,large
501121114,26412,909431550,1159405502360,1.0,0.9992165356971322,0.999947296956226,0.35526579530815733,0.524267473133431,1,0.1,0,1e-05,10,True,8,0,0.92,256.0,True,large
431706176,26412,978846488,1159405502360,1.0,0.9991567373026147,0.9999388232421316,0.3060546316475568,0.46866377020750316,1,0.1,0,1e-05,10,True,8,0,0.9400000000000001,256.0,True,large
400923236,3496,1009629428,1159405525276,1.0,0.9991302386828144,0.9999912802022889,0.28423131318122835,0.4426473046122353,1,0.1,0,1e-05,10,True,8,0,0.96,256.0,True,large
372951114,0,1037601550,1159405528772,1.0,0.9991061447488594,1.0,0.2644007015962078,0.4182229593236107,1,0.1,0,1e-05,10,True,8,0,0.98,256.0,True,large
0,0,1410552664,1159405528772,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0,1.0,256.0,True,large
1273551760,1141836271952,137000904,17569256820,1.0,0.016232380720200137,0.0011141114646923585,0.902874307711775,0.002225476778373425,1,0.1,0,1e-05,10,True,8,0,0.0,512.0,False,base
1273551760,1141836271952,137000904,17569256820,1.0,0.016232380720200137,0.0011141114646923585,0.902874307711775,0.002225476778373425,1,0.1,0,1e-05,10,True,8,0,0.02,512.0,False,base
1273551760,1141836271952,137000904,17569256820,1.0,0.016232380720200137,0.0011141114646923585,0.902874307711775,0.002225476778373425,1,0.1,0,1e-05,10,True,8,0,0.04,512.0,False,base
1273551760,1141836271952,137000904,17569256820,1.0,0.016232380720200137,0.0011141114646923585,0.902874307711775,0.002225476778373425,1,0.1,0,1e-05,10,True,8,0,0.06,512.0,False,base
1273551760,1141827715136,137000904,17577813636,1.0,0.016239752099815603,0.00111411980450186,0.902874307711775,0.002225493416904351,1,0.1,0,1e-05,10,True,8,0,0.08,512.0,False,base
1273551760,1141147587064,137000904,18257941708,1.0,0.016825657208193012,0.0011147830836804936,0.902874307711775,0.0022268167064740936,1,0.1,0,1e-05,10,True,8,0,0.1,512.0,False,base
1273551760,1140756267598,137000904,18649261174,1.0,0.017162764414285398,0.0011151650669821705,0.902874307711775,0.0022275787896974776,1,0.1,0,1e-05,10,True,8,0,0.12,512.0,False,base
