,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,training_set,seed,threshold
1167,10688,128,36828,403419838,1.0,0.9999084040185424,0.9881656804733728,0.22493475881808234,0.3664540903792087,opensecrets_client_names,3,0.9
1168,9712,108,37804,403419858,1.0,0.9999060345586909,0.9890020366598778,0.20439430928529337,0.3387749407004325,opensecrets_client_names,3,0.92
1169,8634,88,38882,403419878,1.0,0.9999034122903615,0.989910570969961,0.18170721441198753,0.30705217112984107,opensecrets_client_names,3,0.9400000000000001
1170,7076,80,40440,403419886,1.0,0.9998995705929035,0.9888205701509223,0.14891825911271991,0.25885279484928303,opensecrets_client_names,3,0.96
1171,4410,52,43106,403419914,1.0,0.9998930322716814,0.9883460331689825,0.09281084266352387,0.16968717534341451,opensecrets_client_names,3,0.98
1172,38,0,47478,403419966,1.0,0.9998823250890886,1.0,0.0007997306170553077,0.0015981831181393785,opensecrets_client_names,3,1.0
1173,57586,428535920,0,0,1.0,0.00013436041189107518,0.00013436041189107518,1.0,0.00026868472319207344,opensecrets_client_names,4,0.0
1174,57586,428535920,0,0,1.0,0.00013436041189107518,0.00013436041189107518,1.0,0.00026868472319207344,opensecrets_client_names,4,0.02
1175,57586,428535920,0,0,1.0,0.00013436041189107518,0.00013436041189107518,1.0,0.00026868472319207344,opensecrets_client_names,4,0.04
1176,57586,428535920,0,0,1.0,0.00013436041189107518,0.00013436041189107518,1.0,0.00026868472319207344,opensecrets_client_names,4,0.06
1177,57554,428453146,32,82774,1.0,0.00032741513353681096,0.00013431169863436317,0.9994443093807522,0.0002685873027944956,opensecrets_client_names,4,0.08
1178,57536,427336086,50,1199834,1.0,0.002933712206082749,0.00013462063315488598,0.9991317334074254,0.00026920499426919393,opensecrets_client_names,4,0.1
1179,57510,424281942,76,4253978,1.0,0.010059620455378528,0.00013552828927158061,0.9986802347792866,0.00027101979915326364,opensecrets_client_names,4,0.12
1180,57462,414370692,124,14165228,1.0,0.033184567196872086,0.00013865370739266907,0.997846698850415,0.00027726888746522376,opensecrets_client_names,4,0.14
1181,57304,399643430,282,28892490,1.0,0.0675460397666408,0.00014336726236784944,0.9951029764178794,0.0002866932200435503,opensecrets_client_names,4,0.16
1182,56788,372376978,798,56158942,1.0,0.1311632799214648,0.0001524781187536041,0.9861424651825096,0.00030490909222504576,opensecrets_client_names,4,0.18
1183,56036,328445942,1550,100089978,1.0,0.2336619958026149,0.0001705804036284981,0.9730837356301879,0.00034110101266143637,opensecrets_client_names,4,0.2
1184,54588,271364186,2998,157171734,1.0,0.3668425204744003,0.00020112094382977353,0.947938735109228,0.0004021565634665206,opensecrets_client_names,4,0.22
1185,53234,205328984,4352,223206936,1.0,0.5209135623254171,0.00025919478579202024,0.9244260757823082,0.0005182442639012642,opensecrets_client_names,4,0.24
1186,51346,135740558,6240,292795362,1.0,0.6832737871674612,0.0003781226898475479,0.8916403292466919,0.0007559248106120972,opensecrets_client_names,4,0.26
1187,49424,61974528,8162,366561392,1.0,0.8553811732275757,0.0007968534478422142,0.8582641614281249,0.0015922285945944186,opensecrets_client_names,4,0.28
1188,48002,15920410,9584,412615510,1.0,0.9628319286760262,0.0030060597133891587,0.8335706595353037,0.005990516160054431,opensecrets_client_names,4,0.3
1189,46858,3861526,10728,424674394,1.0,0.9909652060850404,0.011989098307638144,0.8137047198971973,0.023630032501506568,opensecrets_client_names,4,0.32
1190,45568,1040404,12018,427495516,1.0,0.9975444751605732,0.041960566202443525,0.791303441808773,0.0796951269633897,opensecrets_client_names,4,0.34
1191,44850,609872,12736,427926048,1.0,0.9985473228332116,0.06850235672544988,0.7788351335394019,0.12592867130510957,opensecrets_client_names,4,0.36
1192,44166,412342,13420,428123578,1.0,0.9990066065070057,0.09674748306710945,0.7669572465529816,0.17182071761195425,opensecrets_client_names,4,0.38
1193,43384,241586,14202,428294334,1.0,0.9994031920772967,0.15224058672842755,0.7533775570451151,0.25329581148775676,opensecrets_client_names,4,0.4
1194,42202,148048,15384,428387872,1.0,0.9996186783100722,0.2218239159001314,0.732851734796652,0.340563921302797,opensecrets_client_names,4,0.42
1195,41086,95666,16500,428440254,1.0,0.9997382928149172,0.30044167544167544,0.7134720244503873,0.4228303265444741,opensecrets_client_names,4,0.44
1196,40398,61766,17188,428474154,1.0,0.9998157834897293,0.39542304529971417,0.701524676136561,0.5057652582159624,opensecrets_client_names,4,0.46
1197,39370,46538,18216,428489382,1.0,0.99984891511632,0.458280951715789,0.6836731149932275,0.5487337449649463,opensecrets_client_names,4,0.48
1198,38710,33230,18876,428502690,1.0,0.9998784255961172,0.5380872949680289,0.672211995971243,0.5977178327131233,opensecrets_client_names,4,0.5
1199,38012,19018,19574,428516902,1.0,0.9999099566384937,0.6665263896194985,0.6600909943389018,0.6632930829901584,opensecrets_client_names,4,0.52
1200,37140,13616,20446,428522304,1.0,0.9999205260940188,0.7317361494207582,0.6449484249644011,0.6856066899263443,opensecrets_client_names,4,0.54
1201,36204,11668,21382,428524252,1.0,0.9999228873057167,0.7562667112299465,0.6286944743514049,0.6866050939710596,opensecrets_client_names,4,0.56
1202,35180,6548,22406,428529372,1.0,0.9999324441467389,0.8430789877300614,0.6109123745354774,0.708460035845903,opensecrets_client_names,4,0.58
1203,33664,5274,23922,428530646,1.0,0.999931879509159,0.8645539062098722,0.5845865314486159,0.6975260038954043,opensecrets_client_names,4,0.6
1204,32476,4138,25110,428531782,1.0,0.9999317581820757,0.886983121210466,0.5639565172090438,0.6895116772823779,opensecrets_client_names,4,0.62
1205,31480,3546,26106,428532374,1.0,0.999930815563967,0.8987609204590875,0.5466606466849582,0.6798255085734031,opensecrets_client_names,4,0.64
1206,30444,3070,27142,428532850,1.0,0.9999295089646085,0.9083964910186788,0.5286701628868128,0.668364434687157,opensecrets_client_names,4,0.66
1207,28748,2520,28838,428533400,1.0,0.9999268351023499,0.919406421900985,0.49921856006668286,0.6470839804623314,opensecrets_client_names,4,0.68
1208,27506,1716,30080,428534204,1.0,0.9999258131549945,0.9412771199780987,0.4776508179071302,0.6337203944336928,opensecrets_client_names,4,0.7000000000000001
1209,25942,1462,31644,428534458,1.0,0.9999227566457808,0.9466501240694789,0.4504914388913972,0.6104718202141428,opensecrets_client_names,4,0.72
1210,24730,1134,32856,428534786,1.0,0.9999206940853649,0.9561552737395608,0.4294446566873893,0.592690233672858,opensecrets_client_names,4,0.74
1211,22682,938,34904,428534982,1.0,0.9999163729746292,0.9602878916172735,0.3938804570555343,0.5586286727581705,opensecrets_client_names,4,0.76
1212,20702,854,36884,428535066,1.0,0.9999119492025155,0.9603822601595844,0.3594970999895808,0.5231609006595739,opensecrets_client_names,4,0.78
1213,19520,780,38066,428535140,1.0,0.9999093640023561,0.961576354679803,0.3389712777411176,0.5012454099581439,opensecrets_client_names,4,0.8
1214,18108,578,39478,428535342,1.0,0.9999065408144565,0.969067751257626,0.3144514291668114,0.4748269351793581,opensecrets_client_names,4,0.8200000000000001
1215,16934,490,40652,428535430,1.0,0.9999040069449863,0.9718778696051423,0.29406452957316015,0.45151313158245565,opensecrets_client_names,4,0.84
1216,15314,384,42272,428535536,1.0,0.999900474460292,0.9755382851318639,0.26593269197374364,0.41793570219966164,opensecrets_client_names,4,0.86
1217,14104,340,43482,428535580,1.0,0.9998977539337706,0.9764608141788979,0.2449206404334387,0.3916146050256838,opensecrets_client_names,4,0.88
1218,12614,302,44972,428535618,1.0,0.999894366108291,0.9766181480334469,0.2190462959747161,0.35783382031715416,opensecrets_client_names,4,0.9
1219,11324,272,46262,428535648,1.0,0.9998914262597344,0.9765436357364609,0.1966450178862918,0.327368390621838,opensecrets_client_names,4,0.92
1220,9958,210,47628,428535710,1.0,0.9998883837497995,0.9793469708890638,0.17292397457715417,0.2939457449006701,opensecrets_client_names,4,0.9400000000000001
1221,7852,144,49734,428535776,1.0,0.9998836239949935,0.9819909954977488,0.1363525856979127,0.2394559482784911,opensecrets_client_names,4,0.96
1222,4898,90,52688,428535830,1.0,0.9998768576768869,0.9819566960705693,0.08505539540860625,0.15655064403745964,opensecrets_client_names,4,0.98
1223,42,4,57544,428535916,1.0,0.9998657282502083,0.9130434782608695,0.0007293439377626507,0.0014575235980011105,opensecrets_client_names,4,1.0
1224,52656,418415736,0,0,1.0,0.00012583029210005425,0.00012583029210005425,1.0,0.00025162892165939523,opensecrets_client_names,5,0.0
1225,52656,418415736,0,0,1.0,0.00012583029210005425,0.00012583029210005425,1.0,0.00025162892165939523,opensecrets_client_names,5,0.02
1226,52656,418415736,0,0,1.0,0.00012583029210005425,0.00012583029210005425,1.0,0.00025162892165939523,opensecrets_client_names,5,0.04
1227,52656,418415736,0,0,1.0,0.00012583029210005425,0.00012583029210005425,1.0,0.00025162892165939523,opensecrets_client_names,5,0.06
1228,52656,418374824,0,40912,1.0,0.00022359633795232975,0.00012584259523298996,1.0,0.0002516535217337054,opensecrets_client_names,5,0.08
1229,52654,418047602,2,368134,1.0,0.0010055430900979493,0.00012593630174672745,0.9999620176238225,0.0002518408863789044,opensecrets_client_names,5,0.1
1230,52640,416780866,16,1634870,1.0,0.004032586528064466,0.00012628543349391878,0.9996961409905804,0.00025253896530151555,opensecrets_client_names,5,0.12
1231,52616,413886824,40,4528912,1.0,0.010948325100740225,0.00012711038117073356,0.9992403524764509,0.00025418842779066,opensecrets_client_names,5,0.14
1232,52530,407523250,126,10892486,1.0,0.026154940753565923,0.00012888400777887244,0.9976071103008204,0.0002577347179969554,opensecrets_client_names,5,0.16
1233,52370,395023530,286,23392206,1.0,0.05602472360684293,0.00013255680743877316,0.9945685202066241,0.0002650782850531309,opensecrets_client_names,5,0.18
1234,52192,375901976,464,42513760,1.0,0.10171843994372698,0.00013882543257240867,0.9911880887268307,0.00027761198291443776,opensecrets_client_names,5,0.2
1235,51822,351419346,834,66996390,1.0,0.1602228824967024,0.00014744310406707386,0.9841613491340018,0.0002948420360834491,opensecrets_client_names,5,0.22
1236,51182,317420776,1474,100994960,1.0,0.24146660520061453,0.00016121738852916263,0.9720069887572167,0.000322381306792172,opensecrets_client_names,5,0.24
1237,50568,277529616,2088,140886120,1.0,0.3367917163980213,0.00018217438749157974,0.9603463992707384,0.00036427967239034117,opensecrets_client_names,5,0.26
1238,49530,229775176,3126,188640560,1.0,0.4509064330956685,0.0002155120781488131,0.9406335460346399,0.00043092542535789146,opensecrets_client_names,5,0.28
1239,48038,179136452,4618,239279284,1.0,0.5719125424411983,0.00026809240018485974,0.9122986934062595,0.000536027280862863,opensecrets_client_names,5,0.3
1240,45964,103082182,6692,315333554,1.0,0.7536519460709951,0.00044569791839368467,0.87291096931024,0.0008909409329848009,opensecrets_client_names,5,0.32
1241,44416,62657026,8240,355758710,1.0,0.8502508978025752,0.0007083728632588705,0.8435126101488909,0.0014155569569337127,opensecrets_client_names,5,0.34
1242,43252,29775298,9404,388640438,1.0,0.9288244881348171,0.0014505064800266949,0.8214068672136129,0.00289589914782818,opensecrets_client_names,5,0.36
1243,42212,11540830,10444,406874906,1.0,0.9723963046652279,0.0036442930967529948,0.801656031601337,0.007255602543139226,opensecrets_client_names,5,0.38
1244,40540,2879072,12116,415536664,1.0,0.9930910241842112,0.013885406691026067,0.7699027651169857,0.027278832191444377,opensecrets_client_names,5,0.4
1245,39466,1431402,13190,416984334,1.0,0.9965479065381837,0.0268317755230245,0.7495062291096931,0.05180883268002342,opensecrets_client_names,5,0.42
1246,38232,789436,14424,417626300,1.0,0.9980790424907409,0.04619243464770899,0.7260711030082042,0.08685892921242634,opensecrets_client_names,5,0.44
1247,37370,494096,15286,417921640,1.0,0.998782746774337,0.07031494018432036,0.7097006988757216,0.12795272220529275,opensecrets_client_names,5,0.46
1248,36568,357018,16088,418058718,1.0,0.9991084009996148,0.09290980878384902,0.6944697660285627,0.16389313421865265,opensecrets_client_names,5,0.48
1249,35384,258026,17272,418157710,1.0,0.9993421295245639,0.12059575338263863,0.6719841993315102,0.20449278461333967,opensecrets_client_names,5,0.5
1250,34192,208866,18464,418206870,1.0,0.9994567570589656,0.1406742423619054,0.6493467031297478,0.23125046497629467,opensecrets_client_names,5,0.52
1251,32938,163060,19718,418252676,1.0,0.999563221491768,0.16805273523199216,0.6255317532664844,0.26493038519388384,opensecrets_client_names,5,0.54
1252,31802,98214,20854,418317522,1.0,0.9997154671600621,0.24460066453359586,0.6039577635976907,0.34818691425067877,opensecrets_client_names,5,0.56
1253,30352,62950,22304,418352786,1.0,0.9997962713513617,0.32530921094939014,0.5764205408690367,0.4159004645171898,opensecrets_client_names,5,0.58
1254,29338,35536,23318,418380200,1.0,0.9998593585534173,0.45223047754107965,0.5571634761470677,0.4992427465328002,opensecrets_client_names,5,0.6
1255,28026,25266,24630,418390470,1.0,0.9998807651881149,0.5258950686782257,0.5322470373746582,0.529051987767584,opensecrets_client_names,5,0.62
1256,26452,18920,26204,418396816,1.0,0.9998921686778197,0.5830027329630609,0.5023549073230021,0.5396825396825398,opensecrets_client_names,5,0.64
1257,25160,9394,27496,418406342,1.0,0.9999118451937943,0.7281356717022631,0.47781829231236705,0.5769980506822612,opensecrets_client_names,5,0.66
1258,23882,6272,28774,418409464,1.0,0.9999162517392711,0.7920010612190754,0.45354755393497415,0.5767902427243087,opensecrets_client_names,5,0.68
1259,22702,4802,29954,418410934,1.0,0.999916944742627,0.8254072134962187,0.4311379519902765,0.5664171656686626,opensecrets_client_names,5,0.7000000000000001
1260,21508,3236,31148,418412500,1.0,0.9999178336986561,0.869220821209182,0.40846247341233666,0.5557622739018088,opensecrets_client_names,5,0.72
1261,20446,2278,32210,418413458,1.0,0.9999175851733146,0.8997535645132899,0.3882938316621088,0.5424781109047493,opensecrets_client_names,5,0.74
1262,19238,1818,33418,418413918,1.0,0.9999157977025896,0.9136588145896657,0.3653524764509268,0.5219774256566095,opensecrets_client_names,5,0.76
1263,18182,1228,34474,418414508,1.0,0.9999146841178868,0.9367336424523441,0.3452977818292312,0.5045930119612577,opensecrets_client_names,5,0.78
1264,17128,826,35528,418414910,1.0,0.9999131260551694,0.9539935390442241,0.32528106958371317,0.4851437473445688,opensecrets_client_names,5,0.8
1265,15934,604,36722,418415132,1.0,0.9999108032990937,0.9634780505502479,0.30260559100577333,0.46056016417608464,opensecrets_client_names,5,0.8200000000000001
1266,15130,454,37526,418415282,1.0,0.9999092404570427,0.9708675564681725,0.28733667578243693,0.4434349355216881,opensecrets_client_names,5,0.84
1267,14064,384,38592,418415352,1.0,0.9999068603489651,0.973421926910299,0.2670920692798541,0.41917024320457796,opensecrets_client_names,5,0.86
1268,13088,328,39568,418415408,1.0,0.9999046618555602,0.975551580202743,0.24855666970525675,0.39617387092868384,opensecrets_client_names,5,0.88
1269,12386,242,40270,418415494,1.0,0.9999031898208456,0.980836236933798,0.23522485566697052,0.3794497886158936,opensecrets_client_names,5,0.9
1270,11530,182,41126,418415554,1.0,0.9999012876461169,0.9844603825136612,0.21896839866302037,0.3582525478498633,opensecrets_client_names,5,0.92
1271,10472,126,42184,418415610,1.0,0.9998988932000389,0.988110964332893,0.19887572166514736,0.3311094950516963,opensecrets_client_names,5,0.9400000000000001
1272,9234,92,43422,418415644,1.0,0.9998960160412784,0.9901351061548359,0.17536463081130355,0.29795747152399077,opensecrets_client_names,5,0.96
1273,6128,40,46528,418415696,1.0,0.9998887179990407,0.993514915693904,0.11637800060771802,0.20835033319733443,opensecrets_client_names,5,0.98
1274,32,0,52624,418415736,1.0,0.9998742461772357,1.0,0.0006077180188392585,0.001214697843911327,opensecrets_client_names,5,1.0
1275,49044,412954962,0,0,1.0,0.0001187494534859306,0.0001187494534859306,1.0,0.00023747070745513195,opensecrets_client_names,6,0.0
1276,49044,412954962,0,0,1.0,0.0001187494534859306,0.0001187494534859306,1.0,0.00023747070745513195,opensecrets_client_names,6,0.02
1277,49044,412914318,0,40644,1.0,0.00021716012120231106,0.00011876114084910031,1.0,0.00023749407663071505,opensecrets_client_names,6,0.04
1278,49044,412507990,0,446972,1.0,0.0012009956145558548,0.00011887810886288271,1.0,0.00023772795707580443,opensecrets_client_names,6,0.06
1279,49022,410276806,22,2678156,1.0,0.006603272511598834,0.00011947090983509816,0.9995514232118098,0.000238913263675657,opensecrets_client_names,6,0.08
1280,48976,402254568,68,10700394,1.0,0.026027277808051093,0.00012173892258826336,0.9986134899274122,0.00024344816690976523,opensecrets_client_names,6,0.1
1281,48768,384249260,276,28705702,1.0,0.06962273871987576,0.00012690150988752926,0.9943724002936138,0.00025377063364229294,opensecrets_client_names,6,0.12
1282,48242,353337758,802,59617204,1.0,0.1444669909569836,0.00013651361400847799,0.9836473370850665,0.00027298934171338145,opensecrets_client_names,6,0.14
1283,47514,301692596,1530,111262366,1.0,0.2695128337326588,0.00015746663577474005,0.9688035233667727,0.00031488209148828456,opensecrets_client_names,6,0.16
1284,46564,240727584,2480,172227378,1.0,0.41712414285879834,0.0001933928554489164,0.9494331620585597,0.000386706941414513,opensecrets_client_names,6,0.18
1285,44844,173257422,4200,239697540,1.0,0.5804844033401458,0.00025876176368057417,0.9143626131636897,0.0005173771112545963,opensecrets_client_names,6,0.2
1286,42868,105394294,6176,307560668,1.0,0.74479552626906,0.00040657391745805904,0.8740722616426067,0.0008127697757941924,opensecrets_client_names,6,0.22
1287,41880,66821486,7164,346133476,1.0,0.8381888576644945,0.0006263519548208208,0.8539270858820651,0.0012517857300312454,opensecrets_client_names,6,0.24
1288,40368,15268924,8676,397686038,1.0,0.9630085912532287,0.0026368299722808867,0.8230976266209934,0.0052568194887779515,opensecrets_client_names,6,0.26
1289,39084,2084286,9960,410870676,1.0,0.9949292356258647,0.01840658952514164,0.7969170540738928,0.035982091811229355,opensecrets_client_names,6,0.28
1290,38220,1087402,10824,411867560,1.0,0.9973408829356488,0.03395456023425271,0.7793002202104233,0.06507381672747829,opensecrets_client_names,6,0.3
1291,37476,561658,11568,412393304,1.0,0.9986120570462457,0.06255028090544018,0.7641301688279912,0.11563490275819295,opensecrets_client_names,6,0.32
1292,36778,386504,12266,412568458,1.0,0.999034464571271,0.0868877013433125,0.7498980507299567,0.1557314227884978,opensecrets_client_names,6,0.34
1293,36012,265798,13032,412689164,1.0,0.999324873376652,0.1193201020509592,0.7342794225593344,0.20528196913816002,opensecrets_client_names,6,0.36
1294,35466,185326,13578,412769636,1.0,0.9995183969232492,0.16063081995724482,0.7231465622706141,0.2628707807705421,opensecrets_client_names,6,0.38
1295,34686,123424,14358,412831538,1.0,0.999666390645131,0.21937891341471127,0.7072424761438708,0.3348812960406268,opensecrets_client_names,6,0.4
1296,34056,83374,14988,412871588,1.0,0.9997618376612066,0.290011070424934,0.6943968681184243,0.40914497158715474,opensecrets_client_names,6,0.42
1297,33224,50456,15820,412904506,1.0,0.9998395269802782,0.39703632887189294,0.6774325095832314,0.5006479611826045,opensecrets_client_names,6,0.44
1298,32516,33524,16528,412921438,1.0,0.9998788098922218,0.49236826165960024,0.6629964929451105,0.5650828959716381,opensecrets_client_names,6,0.46
1299,31862,23638,17182,412931324,1.0,0.9999011631862961,0.57409009009009,0.6496615284234565,0.6095423936333026,opensecrets_client_names,6,0.48
1300,31156,15840,17888,412939122,1.0,0.9999183349325672,0.662950038301132,0.6352662914933529,0.6488129945855893,opensecrets_client_names,6,0.5
1301,30278,10736,18766,412944226,1.0,0.9999285672788365,0.7382357243867947,0.6173639996737623,0.672411112838393,opensecrets_client_names,6,0.52
1302,29518,8014,19526,412946948,1.0,0.9999333178380841,0.7864755408717894,0.6018677106271919,0.6818979855849197,opensecrets_client_names,6,0.54
1303,28700,6656,20344,412948306,1.0,0.999934625331455,0.8117434098879964,0.5851888100481201,0.6800947867298578,opensecrets_client_names,6,0.56
1304,27968,5560,21076,412949402,1.0,0.9999355066788383,0.8341684562157003,0.5702634369137917,0.677420917502301,opensecrets_client_names,6,0.58
1305,26796,4808,22248,412950154,1.0,0.9999344897395499,0.8478673585622073,0.5463665280156594,0.6645174089872037,opensecrets_client_names,6,0.6
1306,25494,4324,23550,412950638,1.0,0.9999325091292214,0.8549869206519551,0.5198189380964032,0.6465471329664476,opensecrets_client_names,6,0.62
1307,24638,3188,24406,412951774,1.0,0.999933187088747,0.8854308919715375,0.5023652230650029,0.641030310914531,opensecrets_client_names,6,0.64
1308,23530,2472,25514,412952490,1.0,0.9999322379454111,0.9049303899700023,0.47977326482342386,0.6270820563387789,opensecrets_client_names,6,0.66
1309,22386,1956,26658,412953006,1.0,0.9999307173790465,0.9196450579245748,0.45644727183753364,0.6100891178153871,opensecrets_client_names,6,0.68
1310,21118,1694,27926,412953268,1.0,0.9999282815673222,0.9257408381553568,0.4305929369545714,0.5877866844800712,opensecrets_client_names,6,0.7000000000000001
1311,19970,1488,29074,412953474,1.0,0.9999260007177752,0.930655233479355,0.4071853845526466,0.5665087515247794,opensecrets_client_names,6,0.72
1312,18922,1340,30122,412953622,1.0,0.999923821562157,0.9338663508044616,0.3858168175515863,0.5460421897094047,opensecrets_client_names,6,0.74
1313,17858,1098,31186,412953864,1.0,0.9999218312666923,0.9420763874235071,0.36412201288638774,0.5252352941176471,opensecrets_client_names,6,0.76
1314,16834,822,32210,412954140,1.0,0.9999200201462453,0.9534435885817852,0.34324280238153493,0.504767616191904,opensecrets_client_names,6,0.78
1315,16058,692,32986,412954270,1.0,0.9999184559967682,0.9586865671641791,0.3274202756708262,0.48812961668237226,opensecrets_client_names,6,0.8
1316,15026,560,34018,412954402,1.0,0.99991627684115,0.9640703195175158,0.30637794633390425,0.46498530094383417,opensecrets_client_names,6,0.8200000000000001
1317,13898,462,35146,412954500,1.0,0.9999137829186092,0.9678272980501392,0.28337819101215234,0.4383950539398144,opensecrets_client_names,6,0.84
1318,12864,382,36180,412954580,1.0,0.999911473013654,0.9711611052393175,0.26229508196721313,0.413035800288971,opensecrets_client_names,6,0.86
1319,11910,328,37134,412954634,1.0,0.9999092938580358,0.9731982350057199,0.2428431612429655,0.3886948859371431,opensecrets_client_names,6,0.88
1320,11002,232,38042,412954730,1.0,0.9999073277754115,0.9793484066227524,0.22432917380311557,0.36504197219549417,opensecrets_client_names,6,0.9
1321,9762,198,39282,412954764,1.0,0.9999044077068832,0.9801204819277108,0.1990457548323954,0.33089282082570676,opensecrets_client_names,6,0.92
1322,8644,170,40400,412954792,1.0,0.9999017685073011,0.9807125028363967,0.17624989805072996,0.29880051159735904,opensecrets_client_names,6,0.9400000000000001
1323,6942,112,42102,412954850,1.0,0.999897787916372,0.9841224836971931,0.14154636652801567,0.24749545438340048,opensecrets_client_names,6,0.96
1324,4218,82,44826,412954880,1.0,0.9998912649772216,0.9809302325581395,0.08600440420846586,0.15814337132573486,opensecrets_client_names,6,0.98
1325,24,0,49020,412954962,1.0,0.9998813086573306,1.0,0.0004893564962074871,0.0009782342871117633,opensecrets_client_names,6,1.0
1326,53856,412706316,0,0,1.0,0.00013047770510183818,0.00013047770510183818,1.0,0.000260921365782657,opensecrets_client_names,7,0.0
1327,53856,412706316,0,0,1.0,0.00013047770510183818,0.00013047770510183818,1.0,0.000260921365782657,opensecrets_client_names,7,0.02
1328,53856,412706316,0,0,1.0,0.00013047770510183818,0.00013047770510183818,1.0,0.000260921365782657,opensecrets_client_names,7,0.04
1329,53856,412381318,0,324998,1.0,0.0009178550298695001,0.0001305805212433215,1.0,0.00026112694439413335,opensecrets_client_names,7,0.06
1330,53854,409624066,2,3082250,1.0,0.00759788422609728,0.0001314544850257002,0.9999628639334521,0.0002628744127475239,opensecrets_client_names,7,0.08
1331,53808,403574566,48,9131750,1.0,0.022253983361553594,0.00013331074688024782,0.9991087344028521,0.00026658592328921685,opensecrets_client_names,7,0.1
1332,53508,387860020,348,24846296,1.0,0.06032511295687705,0.00013793795817298746,0.9935383244206774,0.0002758376204119262,opensecrets_client_names,7,0.12
1333,53224,359070050,632,53636266,1.0,0.13007429893211692,0.00014820537640787936,0.9882650029708854,0.00029636630817780625,opensecrets_client_names,7,0.14
1334,52638,312093636,1218,100612680,1.0,0.24388331246261813,0.0001686324790152709,0.9773841354723708,0.00033720677822908024,opensecrets_client_names,7,0.16
1335,51478,257546746,2378,155159570,1.0,0.37603203634676263,0.00019983833428913701,0.9558452168746286,0.0003995931257376226,opensecrets_client_names,7,0.18
1336,49622,191264572,4234,221441744,1.0,0.5366103152026015,0.00025937437762720315,0.9213829471182412,0.0005186027657176838,opensecrets_client_names,7,0.2
1337,47926,136208406,5930,276497910,1.0,0.6699915707952558,0.0003517341124374315,0.8898915626856804,0.0007031902853805763,opensecrets_client_names,7,0.22
1338,46002,79548016,7854,333158300,1.0,0.8072588505462683,0.0005779580068441827,0.8541666666666666,0.0011551344107439705,opensecrets_client_names,7,0.24
1339,44376,20272802,9480,392433514,1.0,0.9508618239455526,0.002184161599607977,0.8239750445632799,0.004356774427846912,opensecrets_client_names,7,0.26
1340,43600,4471942,10256,408234374,1.0,0.989140914496954,0.009655540796652982,0.8095662507427214,0.01908347664178082,opensecrets_client_names,7,0.28
1341,42682,1253658,11174,411452658,1.0,0.9969356733381728,0.0329250042427141,0.7925207961972668,0.06322341348959706,opensecrets_client_names,7,0.3
1342,42142,571450,11714,412134866,1.0,0.9985871601972295,0.0686808172205635,0.7824940582293524,0.12627800218144336,opensecrets_client_names,7,0.32
1343,41256,324352,12600,412381964,1.0,0.9991836615476554,0.11284216975558521,0.766042780748663,0.19670817996300038,opensecrets_client_names,7,0.34
1344,40642,226248,13214,412480068,1.0,0.9994198519715706,0.15227996552886958,0.7546420083184789,0.2534217106370773,opensecrets_client_names,7,0.36
1345,40080,161692,13776,412544624,1.0,0.9995748911549538,0.1986400491644034,0.7442067736185384,0.3135806719138749,opensecrets_client_names,7,0.38
1346,39476,93894,14380,412612422,1.0,0.9997376830243204,0.2959886031341381,0.7329916815210933,0.4216935682009977,opensecrets_client_names,7,0.4
1347,38774,57408,15082,412648908,1.0,0.9998243774353307,0.40313156307833065,0.7199569221628045,0.5168557298817632,opensecrets_client_names,7,0.42
1348,37636,36928,16220,412669388,1.0,0.999871237576672,0.5047475993777157,0.6988265002970885,0.5861392306494315,opensecrets_client_names,7,0.44
1349,36864,22838,16992,412683478,1.0,0.9999035032866495,0.617466751532612,0.6844919786096256,0.6492541256450448,opensecrets_client_names,7,0.46
1350,35678,15388,18178,412690928,1.0,0.9999186791694621,0.698664473426546,0.6624702911467617,0.6800861592421037,opensecrets_client_names,7,0.48
1351,34618,10630,19238,412695686,1.0,0.9999276383672018,0.7650724893917963,0.6427881758764111,0.6986196319018404,opensecrets_client_names,7,0.5
1352,33544,7480,20312,412698836,1.0,0.9999326679222336,0.8176677067082684,0.6228461081402258,0.7070826306913996,opensecrets_client_names,7,0.52
1353,32920,5540,20936,412700776,1.0,0.9999358562143442,0.8559542381695268,0.6112596553773024,0.7132024784436068,opensecrets_client_names,7,0.54
1354,31660,4210,22196,412702106,1.0,0.9999360258043501,0.8826317256760524,0.5878639334521687,0.7057040322760404,opensecrets_client_names,7,0.56
1355,30556,3724,23300,412702592,1.0,0.9999345285668696,0.891365227537923,0.567364824717766,0.6933829536171372,opensecrets_client_names,7,0.58
1356,29518,3034,24338,412703282,1.0,0.9999336854622689,0.9067952813959204,0.5480912061794415,0.6832237755763355,opensecrets_client_names,7,0.6
1357,28504,2510,25352,412703806,1.0,0.9999324983322276,0.9190688076352614,0.529263220439691,0.6717096736184753,opensecrets_client_names,7,0.62
1358,27446,2258,26410,412704058,1.0,0.9999305456244456,0.9239833019122003,0.5096182412358883,0.6569171852561034,opensecrets_client_names,7,0.64
1359,26608,1996,27248,412704320,1.0,0.9999291501409685,0.9302195497133268,0.494058229352347,0.6453553237933544,opensecrets_client_names,7,0.66
1360,25324,1774,28532,412704542,1.0,0.9999265772183078,0.9345339139419884,0.4702168746286393,0.6256392519208439,opensecrets_client_names,7,0.68
