,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,test_set,training_set,seed,threshold,unite_hash
87,3202,29183804,0,32424,1.0,0.0012192571860573597,0.00010970635357391573,1.0,0.00021938863882025092,canlobby_gold,opensecrets_gold,3,0.05,True
88,3194,28817640,8,398588,1.0,0.01375050779566884,0.00011082260839502424,0.9975015615240475,0.00022162059470089477,canlobby_gold,opensecrets_gold,3,0.1,False
89,3194,28817640,8,398588,1.0,0.01375050779566884,0.00011082260839502424,0.9975015615240475,0.00022162059470089477,canlobby_gold,opensecrets_gold,3,0.1,True
90,3172,27062964,30,2153264,1.0,0.07380143965847383,0.00011719441592992809,0.9906308557151781,0.00023436110628194897,canlobby_gold,opensecrets_gold,3,0.15000000000000002,False
91,3184,27125416,18,2090812,1.0,0.071664505433542,0.00011736691167255222,0.9943785134291068,0.00023470612088352996,canlobby_gold,opensecrets_gold,3,0.15000000000000002,True
92,3084,23167216,118,6049012,1.0,0.20712573790796057,0.000133101427258171,0.9631480324797002,0.0002661660719212832,canlobby_gold,opensecrets_gold,3,0.2,False
93,3124,23340762,78,5875466,1.0,0.20118770284019913,0.0001338251908872413,0.9756402248594629,0.00026761367413357935,canlobby_gold,opensecrets_gold,3,0.2,True
94,2882,17709694,320,11506534,1.0,0.39389597949035965,0.0001627092524543014,0.9000624609618988,0.0003253596878443611,canlobby_gold,opensecrets_gold,3,0.25,False
95,2976,18073332,226,11142896,1.0,0.38145412145274565,0.0001646353890407267,0.929419113054341,0.0003292124620634077,canlobby_gold,opensecrets_gold,3,0.25,True
96,2588,11206960,614,18009268,1.0,0.61643420148853,0.00023087460796813574,0.8082448469706434,0.00046161735524291543,canlobby_gold,opensecrets_gold,3,0.30000000000000004,False
97,2800,12044796,402,17171432,1.0,0.5877675231857705,0.00023241151180700283,0.8744534665833854,0.00046469951616482166,canlobby_gold,opensecrets_gold,3,0.30000000000000004,True
98,2262,6223674,940,22992554,1.0,0.7869700401410978,0.0003633188648261081,0.7064334790755777,0.0007262642118379783,canlobby_gold,opensecrets_gold,3,0.35000000000000003,False
99,2548,7083652,654,22132576,1.0,0.7575481109658881,0.000359572126104259,0.7957526545908807,0.0007188194434453005,canlobby_gold,opensecrets_gold,3,0.35000000000000003,True
100,1956,3086282,1246,26129946,1.0,0.8943330516714392,0.0006333708736179012,0.6108682073703935,0.0012654297026628365,canlobby_gold,opensecrets_gold,3,0.4,False
101,2356,3812348,846,25403880,1.0,0.869498001843294,0.000617610173685822,0.73579013116802,0.0012341843932249775,canlobby_gold,opensecrets_gold,3,0.4,True
102,1628,1125562,1574,28090666,1.0,0.9614251202025501,0.001444299541337308,0.5084322298563397,0.002880416705001451,canlobby_gold,opensecrets_gold,3,0.45,False
103,2122,1746558,1080,27469670,1.0,0.940189182335179,0.0012134867442871195,0.6627108057464085,0.0024225375910021337,canlobby_gold,opensecrets_gold,3,0.45,True
104,1312,180420,1890,29035808,1.0,0.9937606585754752,0.007219422006030859,0.40974391005621486,0.014188845750375809,canlobby_gold,opensecrets_gold,3,0.5,False
105,1930,650922,1272,28565306,1.0,0.9776794413854069,0.00295625961167309,0.6027482823235478,0.0058836620156267625,canlobby_gold,opensecrets_gold,3,0.5,True
106,1102,27992,2100,29188236,1.0,0.9989701373366968,0.03787722554478587,0.34415990006246094,0.06824374535546199,canlobby_gold,opensecrets_gold,3,0.55,False
107,1756,130354,1446,29085874,1.0,0.9954893028371874,0.01329195367496783,0.5484072454715803,0.0259548303180797,canlobby_gold,opensecrets_gold,3,0.55,True
108,912,4992,2290,29211236,1.0,0.9997507822705645,0.15447154471544716,0.2848219862585884,0.20030748956731828,canlobby_gold,opensecrets_gold,3,0.6000000000000001,False
109,1630,12516,1572,29203712,1.0,0.9995178550710948,0.11522691927046515,0.5090568394753279,0.18791791560986856,canlobby_gold,opensecrets_gold,3,0.6000000000000001,True
110,822,1540,2380,29214688,1.0,0.9998658426943989,0.34801016088060965,0.2567145534041224,0.29547088425593093,canlobby_gold,opensecrets_gold,3,0.65,False
111,1556,3976,1646,29212252,1.0,0.9998075937826303,0.2812725958062184,0.48594628357276703,0.3563086787268148,canlobby_gold,opensecrets_gold,3,0.65,True
112,680,602,2522,29215626,1.0,0.9998930848411485,0.5304212168486739,0.212367270455965,0.3033006244424621,canlobby_gold,opensecrets_gold,3,0.7000000000000001,False
113,1452,1622,1750,29214606,1.0,0.9998845973381411,0.47234873129473,0.45346658338538415,0.4627151051625239,canlobby_gold,opensecrets_gold,3,0.7000000000000001,True
114,520,94,2682,29216134,1.0,0.9999049947244009,0.8469055374592834,0.16239850093691444,0.27253668763102723,canlobby_gold,opensecrets_gold,3,0.75,False
115,1390,188,1812,29216040,1.0,0.9999315523951015,0.8808618504435995,0.434103685196752,0.5815899581589958,canlobby_gold,opensecrets_gold,3,0.75,True
116,320,30,2882,29216198,1.0,0.9999003402872677,0.9142857142857143,0.09993753903810118,0.1801801801801802,canlobby_gold,opensecrets_gold,3,0.8,False
117,1326,80,1876,29216148,1.0,0.9999330582424093,0.9431009957325747,0.4141161773891318,0.5755208333333334,canlobby_gold,opensecrets_gold,3,0.8,True
118,144,6,3058,29216222,1.0,0.9998951382692954,0.96,0.04497189256714553,0.08591885441527444,canlobby_gold,opensecrets_gold,3,0.8500000000000001,False
119,1260,40,1942,29216188,1.0,0.9999321684235456,0.9692307692307692,0.3935040599625234,0.5597512216792536,canlobby_gold,opensecrets_gold,3,0.8500000000000001,True
120,72,0,3130,29216228,1.0,0.9998928794983338,1.0,0.022485946283572766,0.04398289554062309,canlobby_gold,opensecrets_gold,3,0.9,False
121,1240,30,1962,29216198,1.0,0.9999318261855211,0.9763779527559056,0.3872579637726421,0.5545617173524151,canlobby_gold,opensecrets_gold,3,0.9,True
122,24,0,3178,29216228,1.0,0.9998912367558163,1.0,0.007495315427857589,0.014879107253564786,canlobby_gold,opensecrets_gold,3,0.9500000000000001,False
123,1212,30,1990,29216198,1.0,0.9999308679190525,0.9758454106280193,0.37851342910680824,0.5454545454545454,canlobby_gold,opensecrets_gold,3,0.9500000000000001,True
124,10,0,3192,29216228,1.0,0.999890757622582,1.0,0.003123048094940662,0.0062266500622665,canlobby_gold,opensecrets_gold,3,1.0,False
125,1204,30,1998,29216198,1.0,0.9999305941286329,0.9756888168557536,0.3760149906308557,0.5428313796212805,canlobby_gold,opensecrets_gold,3,1.0,True
126,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,opensecrets_gold,4,0.0,False
127,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,opensecrets_gold,4,0.0,True
128,3202,29183804,0,32424,1.0,0.0012192571860573597,0.00010970635357391573,1.0,0.00021938863882025092,canlobby_gold,opensecrets_gold,4,0.05,False
129,3202,29183804,0,32424,1.0,0.0012192571860573597,0.00010970635357391573,1.0,0.00021938863882025092,canlobby_gold,opensecrets_gold,4,0.05,True
130,3194,28839118,8,377110,1.0,0.013015448966663621,0.00011074008214043313,0.9975015615240475,0.0002214555788466796,canlobby_gold,opensecrets_gold,4,0.1,False
131,3194,28839118,8,377110,1.0,0.013015448966663621,0.00011074008214043313,0.9975015615240475,0.0002214555788466796,canlobby_gold,opensecrets_gold,4,0.1,True
132,3172,27083774,30,2132454,1.0,0.07308924232950471,0.0001171043793567573,0.9906308557151781,0.0002341810757180064,canlobby_gold,opensecrets_gold,4,0.15000000000000002,False
133,3184,27146250,18,2069978,1.0,0.0709514867333141,0.00011727684636077496,0.9943785134291068,0.0002345260327579245,canlobby_gold,opensecrets_gold,4,0.15000000000000002,True
134,3100,23505242,102,5710986,1.0,0.19555775044208598,0.0001318680832531703,0.9681449094316052,0.0002637002486948539,canlobby_gold,opensecrets_gold,4,0.2,False
135,3146,23689776,56,5526452,1.0,0.18924386957582676,0.00013278227143110504,0.9825109306683323,0.0002655286577669833,canlobby_gold,opensecrets_gold,4,0.2,True
136,2888,17937796,314,11278432,1.0,0.3860896670468931,0.00016097491043262342,0.9019362898188632,0.00032189237047092255,canlobby_gold,opensecrets_gold,4,0.25,False
137,2988,18363674,214,10852554,1.0,0.3715179248876518,0.0001626860667441912,0.9331667707682698,0.0003253154187750111,canlobby_gold,opensecrets_gold,4,0.25,True
138,2602,11354762,600,17861466,1.0,0.6113763341721588,0.00022910245722510962,0.8126171143035603,0.0004580757684080177,canlobby_gold,opensecrets_gold,4,0.30000000000000004,False
139,2810,12100636,392,17115592,1.0,0.5858568082950284,0.00023216528582025318,0.8775765146783261,0.00046420776419699324,canlobby_gold,opensecrets_gold,4,0.30000000000000004,True
140,2322,6080362,880,23135866,1.0,0.7918767751458533,0.0003817393768934898,0.7251717676452217,0.0007630770605956142,canlobby_gold,opensecrets_gold,4,0.35000000000000003,False
141,2586,7014360,616,22201868,1.0,0.7599208471896953,0.00036853639745838146,0.8076202373516552,0.0007367366044134683,canlobby_gold,opensecrets_gold,4,0.35000000000000003,True
142,1984,2778508,1218,26437720,1.0,0.9048672065129265,0.000713542783075801,0.6196127420362274,0.001425444032282284,canlobby_gold,opensecrets_gold,4,0.4,False
143,2386,3536558,816,25679670,1.0,0.878937611034849,0.0006742124204282407,0.745159275452842,0.0013472059028622762,canlobby_gold,opensecrets_gold,4,0.4,True
144,1642,992392,1560,28223836,1.0,0.9659831831079525,0.0016518549667315203,0.5128044971892567,0.0032931021342992033,canlobby_gold,opensecrets_gold,4,0.45,False
145,2144,1634796,1058,27581432,1.0,0.9440148558681671,0.0013097608953290896,0.6695815115552779,0.002614407776887611,canlobby_gold,opensecrets_gold,4,0.45,True
146,1394,286354,1808,28929874,1.0,0.9901380006386161,0.004844516729916455,0.4353529044347283,0.009582402474652002,canlobby_gold,opensecrets_gold,4,0.5,False
147,1954,575876,1248,28640352,1.0,0.9802486222352729,0.0033816174307322224,0.6102435977514054,0.006725963458122789,canlobby_gold,opensecrets_gold,4,0.5,True
148,1146,27068,2056,29189160,1.0,0.9990032659774677,0.04061813284185156,0.3579013116801999,0.07295645530939648,canlobby_gold,opensecrets_gold,4,0.55,False
149,1782,120466,1420,29095762,1.0,0.9958285976146695,0.014576925593874747,0.5565271705184259,0.028409724990035874,canlobby_gold,opensecrets_gold,4,0.55,True
150,970,4378,2232,29211850,1.0,0.9997737806658104,0.18137621540762902,0.3029356652092442,0.22690058479532163,canlobby_gold,opensecrets_gold,4,0.6000000000000001,False
151,1636,11618,1566,29204610,1.0,0.999548793388509,0.1234344348875811,0.5109306683322923,0.1988332523091881,canlobby_gold,opensecrets_gold,4,0.6000000000000001,True
152,856,1780,2346,29214448,1.0,0.9998587925910943,0.32473444613050073,0.2673329169269207,0.2932511133949983,canlobby_gold,opensecrets_gold,4,0.65,False
153,1558,4694,1644,29211534,1.0,0.9997830895400766,0.2492002559181062,0.48657089319175517,0.3295959382272054,canlobby_gold,opensecrets_gold,4,0.65,True
154,712,786,2490,29215442,1.0,0.9998878828231762,0.4753004005340454,0.22236102435977514,0.3029787234042553,canlobby_gold,opensecrets_gold,4,0.7000000000000001,False
155,1468,2274,1734,29213954,1.0,0.9998628309997833,0.39230358097274187,0.4584634603372892,0.42281105990783413,canlobby_gold,opensecrets_gold,4,0.7000000000000001,True
156,554,86,2648,29216142,1.0,0.9999064321241037,0.865625,0.17301686445971268,0.28839146277980215,canlobby_gold,opensecrets_gold,4,0.75,False
157,1394,176,1808,29216052,1.0,0.9999320999759407,0.8878980891719745,0.4353529044347283,0.584241408214585,canlobby_gold,opensecrets_gold,4,0.75,True
158,390,26,2812,29216202,1.0,0.999902872848649,0.9375,0.12179887570268583,0.21558872305140964,canlobby_gold,opensecrets_gold,4,0.8,False
159,1330,70,1872,29216158,1.0,0.9999335373756435,0.95,0.41536539662710803,0.5780095610604085,canlobby_gold,opensecrets_gold,4,0.8,True
160,194,4,3008,29216224,1.0,0.9998969179070228,0.9797979797979798,0.060587133041848845,0.11411764705882353,canlobby_gold,opensecrets_gold,4,0.8500000000000001,False
161,1266,34,1936,29216194,1.0,0.999932579109175,0.9738461538461538,0.3953778888194878,0.5624167036872502,canlobby_gold,opensecrets_gold,4,0.8500000000000001,True
162,66,0,3136,29216228,1.0,0.9998926741555191,1.0,0.02061211742660837,0.04039167686658507,canlobby_gold,opensecrets_gold,4,0.9,False
163,1234,30,1968,29216198,1.0,0.9999316208427064,0.9762658227848101,0.3853841349156777,0.5526197939991044,canlobby_gold,opensecrets_gold,4,0.9,True
164,24,0,3178,29216228,1.0,0.9998912367558163,1.0,0.007495315427857589,0.014879107253564786,canlobby_gold,opensecrets_gold,4,0.9500000000000001,False
165,1212,30,1990,29216198,1.0,0.9999308679190525,0.9758454106280193,0.37851342910680824,0.5454545454545454,canlobby_gold,opensecrets_gold,4,0.9500000000000001,True
166,8,0,3194,29216228,1.0,0.999890689174977,1.0,0.0024984384759525295,0.00498442367601246,canlobby_gold,opensecrets_gold,4,1.0,False
167,1202,30,2000,29216198,1.0,0.999930525681028,0.9756493506493507,0.37539038101186756,0.5421741091565178,canlobby_gold,opensecrets_gold,4,1.0,True
168,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,opensecrets_gold,5,0.0,False
169,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,opensecrets_gold,5,0.0,True
170,3202,29194610,0,21618,1.0,0.0008494347767906492,0.00010966575166659748,1.0,0.00021930745281653575,canlobby_gold,opensecrets_gold,5,0.05,False
171,3202,29194610,0,21618,1.0,0.0008494347767906492,0.00010966575166659748,1.0,0.00021930745281653575,canlobby_gold,opensecrets_gold,5,0.05,True
172,3196,28978888,6,237340,1.0,0.00823205654593536,0.00011027502370084911,0.9981261711430356,0.0002205256832725404,canlobby_gold,opensecrets_gold,5,0.1,False
173,3196,28978888,6,237340,1.0,0.00823205654593536,0.00011027502370084911,0.9981261711430356,0.0002205256832725404,canlobby_gold,opensecrets_gold,5,0.1,True
174,3184,27986290,18,1229938,1.0,0.042202123723837186,0.00011375705023967225,0.9943785134291068,0.00022748807580954392,canlobby_gold,opensecrets_gold,5,0.15000000000000002,False
175,3188,28007452,14,1208776,1.0,0.04147801651161573,0.00011381389357758338,0.995627732667083,0.00022760176915397753,canlobby_gold,opensecrets_gold,5,0.15000000000000002,True
176,3122,25012090,80,4204138,1.0,0.14398843509267634,0.00012480405922604213,0.9750156152404748,0.0002495761721746231,canlobby_gold,opensecrets_gold,5,0.2,False
177,3144,25102174,58,4114054,1.0,0.14090617099649103,0.00012523243083397708,0.9818863210493441,0.00025043292077748906,canlobby_gold,opensecrets_gold,5,0.2,True
178,3016,20568380,186,8647848,1.0,0.29606546055142074,0.00014661134324573793,0.9419113054341037,0.0002931770525966048,canlobby_gold,opensecrets_gold,5,0.25,False
179,3078,20832182,124,8384046,1.0,0.28703927489345277,0.00014773033789835117,0.9612742036227357,0.0002954152758490526,canlobby_gold,opensecrets_gold,5,0.25,True
180,2714,14640764,488,14575464,1.0,0.49892068394215766,0.0001853384831117307,0.8475952529668956,0.0003705959302722528,canlobby_gold,opensecrets_gold,5,0.30000000000000004,False
181,2864,15212250,338,14003978,1.0,0.4793673935460069,0.00018823388375532383,0.8944409743910057,0.0003763885570519103,canlobby_gold,opensecrets_gold,5,0.30000000000000004,True
182,2466,8595416,736,20620812,1.0,0.7058069921281832,0.0002868148225342009,0.7701436602123672,0.0005734160949945379,canlobby_gold,opensecrets_gold,5,0.35000000000000003,False
183,2702,9551108,500,19665120,1.0,0.6731076547352224,0.0002828191056761648,0.8438475952529669,0.0005654486988192543,canlobby_gold,opensecrets_gold,5,0.35000000000000003,True
184,2112,4438486,1090,24777742,1.0,0.8480608280175213,0.0004756116180748629,0.6595877576514678,0.0009505378279850579,canlobby_gold,opensecrets_gold,5,0.4,False
185,2464,5273972,738,23942256,1.0,0.8194793669828604,0.0004669818794352855,0.7695190505933791,0.0009333973276198103,canlobby_gold,opensecrets_gold,5,0.4,True
186,1772,1495538,1430,27720690,1.0,0.9487680628951352,0.0011834556638237906,0.5534041224234854,0.0023618604849544684,canlobby_gold,opensecrets_gold,5,0.45,False
187,2228,2333632,974,26882596,1.0,0.9201009054591414,0.0009538242874144855,0.6958151155527795,0.00190503714736933,canlobby_gold,opensecrets_gold,5,0.45,True
188,1514,550238,1688,28665990,1.0,0.9811109936093894,0.0027439864286853514,0.4728294815740162,0.005456308090400285,canlobby_gold,opensecrets_gold,5,0.5,False
189,2044,913524,1158,28302704,1.0,0.9686961039281053,0.002232493927267008,0.6383510306058713,0.004449426951250041,canlobby_gold,opensecrets_gold,5,0.5,True
190,1238,47716,1964,29168512,1.0,0.9982997614943208,0.02528904686031785,0.38663335415365396,0.04747296571822993,canlobby_gold,opensecrets_gold,5,0.55,False
191,1844,204016,1358,29012212,1.0,0.9929713207957855,0.008957543961915865,0.5758900687070581,0.01764069988807148,canlobby_gold,opensecrets_gold,5,0.55,True
192,1048,5898,2154,29210330,1.0,0.9997244299426785,0.15087820328246473,0.32729544034978136,0.20654316121403232,canlobby_gold,opensecrets_gold,5,0.6000000000000001,False
193,1684,14740,1518,29201488,1.0,0.99944358941978,0.10253287871407696,0.5259212991880075,0.17160908998267602,canlobby_gold,opensecrets_gold,5,0.6000000000000001,True
194,904,1750,2298,29214478,1.0,0.9998614620476854,0.34061793519216277,0.28232354778263585,0.3087431693989071,canlobby_gold,opensecrets_gold,5,0.65,False
195,1592,4546,1610,29211682,1.0,0.9997893182721224,0.2593678722710981,0.4971892567145534,0.3408993576017131,canlobby_gold,opensecrets_gold,5,0.65,True
196,752,722,2450,29215506,1.0,0.9998914420986309,0.5101763907734057,0.2348532167395378,0.3216424294268606,canlobby_gold,opensecrets_gold,5,0.7000000000000001,False
197,1500,1964,1702,29214264,1.0,0.999874535540221,0.4330254041570439,0.4684572142410993,0.45004500450045004,canlobby_gold,opensecrets_gold,5,0.7000000000000001,True
198,606,108,2596,29216120,1.0,0.9999074588381772,0.8487394957983193,0.18925671455340412,0.30949948927477017,canlobby_gold,opensecrets_gold,5,0.75,False
199,1418,198,1784,29216030,1.0,0.9999321684235456,0.8774752475247525,0.4428482198625859,0.5886259858862599,canlobby_gold,opensecrets_gold,5,0.75,True
200,440,30,2762,29216198,1.0,0.9999044471435616,0.9361702127659575,0.13741411617738913,0.23965141612200436,canlobby_gold,opensecrets_gold,5,0.8,False
201,1352,80,1850,29216148,1.0,0.9999339480612729,0.9441340782122905,0.42223610243597753,0.5835131635735866,canlobby_gold,opensecrets_gold,5,0.8,True
202,220,14,2982,29216214,1.0,0.9998974654878621,0.9401709401709402,0.06870705808869457,0.12805587892898718,canlobby_gold,opensecrets_gold,5,0.8500000000000001,False
203,1274,54,1928,29216174,1.0,0.9999321684235456,0.9593373493975904,0.39787632729544037,0.5624724061810155,canlobby_gold,opensecrets_gold,5,0.8500000000000001,True
204,76,2,3126,29216226,1.0,0.9998929479459387,0.9743589743589743,0.023735165521549032,0.046341463414634146,canlobby_gold,opensecrets_gold,5,0.9,False
205,1240,32,1962,29216196,1.0,0.9999317577379162,0.9748427672955975,0.3872579637726421,0.5543138131426016,canlobby_gold,opensecrets_gold,5,0.9,True
206,24,0,3178,29216228,1.0,0.9998912367558163,1.0,0.007495315427857589,0.014879107253564786,canlobby_gold,opensecrets_gold,5,0.9500000000000001,False
207,1212,30,1990,29216198,1.0,0.9999308679190525,0.9758454106280193,0.37851342910680824,0.5454545454545454,canlobby_gold,opensecrets_gold,5,0.9500000000000001,True
208,12,0,3190,29216228,1.0,0.9998908260701869,1.0,0.0037476577139287947,0.0074673304293715,canlobby_gold,opensecrets_gold,5,1.0,False
209,1202,30,2000,29216198,1.0,0.999930525681028,0.9756493506493507,0.37539038101186756,0.5421741091565178,canlobby_gold,opensecrets_gold,5,1.0,True
210,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,opensecrets_gold,6,0.0,False
211,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,opensecrets_gold,6,0.0,True
212,3202,29183804,0,32424,1.0,0.0012192571860573597,0.00010970635357391573,1.0,0.00021938863882025092,canlobby_gold,opensecrets_gold,6,0.05,False
213,3202,29183804,0,32424,1.0,0.0012192571860573597,0.00010970635357391573,1.0,0.00021938863882025092,canlobby_gold,opensecrets_gold,6,0.05,True
214,3196,28871348,6,344880,1.0,0.011912484261328848,0.00011068573065604084,0.9981261711430356,0.00022134691537213465,canlobby_gold,opensecrets_gold,6,0.1,False
215,3196,28871348,6,344880,1.0,0.011912484261328848,0.00011068573065604084,0.9981261711430356,0.00022134691537213465,canlobby_gold,opensecrets_gold,6,0.1,True
216,3182,27606682,20,1609546,1.0,0.055193684476391225,0.00011524866620132573,0.9937539038101186,0.0002304706040249207,canlobby_gold,opensecrets_gold,6,0.15000000000000002,False
217,3186,27627700,16,1588528,1.0,0.05447450549172246,0.00011530574879140683,0.9950031230480949,0.0002305847763096072,canlobby_gold,opensecrets_gold,6,0.15000000000000002,True
218,3104,24287258,98,4928970,1.0,0.16879432624113475,0.00012778730922165753,0.9693941286695815,0.0002555409325696303,canlobby_gold,opensecrets_gold,6,0.2,False
219,3144,24445164,58,4771064,1.0,0.16339155144367978,0.00012859785634245118,0.9818863210493441,0.0002571620321198977,canlobby_gold,opensecrets_gold,6,0.2,True
220,2940,19256638,262,9959590,1.0,0.3409556586148327,0.00015265131977450387,0.9181761399125546,0.0003052518899141245,canlobby_gold,opensecrets_gold,6,0.25,False
221,3024,19582628,178,9633600,1.0,0.32980191605380393,0.0001543987404657246,0.9444097439100562,0.0003087470048018123,canlobby_gold,opensecrets_gold,6,0.25,True
222,2652,12621658,550,16594570,1.0,0.5680200469345227,0.00021007088704253936,0.8282323547782636,0.00042003523734525063,canlobby_gold,opensecrets_gold,6,0.30000000000000004,False
223,2822,13334336,380,15881892,1.0,0.5436353138990049,0.00021158930560768644,0.8813241723922548,0.00042307703840076277,canlobby_gold,opensecrets_gold,6,0.30000000000000004,True
224,2414,7255878,788,21960350,1.0,0.7516492963757335,0.0003325851315984532,0.7539038101186758,0.0006648769523186275,canlobby_gold,opensecrets_gold,6,0.35000000000000003,False
225,2672,8074074,530,21142154,1.0,0.7236563478479902,0.00033082630059184725,0.8344784509681449,0.000661390395086701,canlobby_gold,opensecrets_gold,6,0.35000000000000003,True
226,2034,3575126,1168,25641102,1.0,0.8776056206435239,0.0005686074986861085,0.6352279825109307,0.0011361979598710967,canlobby_gold,opensecrets_gold,6,0.4,False
227,2410,4353574,792,24862654,1.0,0.8509770382242228,0.0005532619036249904,0.7526545908806995,0.0011057110203602232,canlobby_gold,opensecrets_gold,6,0.4,True
228,1710,1259194,1492,27957034,1.0,0.9568545313854514,0.0013561698590852278,0.5340412242348532,0.0027054693198196988,canlobby_gold,opensecrets_gold,6,0.45,False
229,2188,1950412,1014,27265816,1.0,0.9332147820816491,0.0011205572057769128,0.6833229231730169,0.0022374453037679685,canlobby_gold,opensecrets_gold,6,0.45,True
230,1412,369250,1790,28846978,1.0,0.9873016003392263,0.0038094004780635728,0.44097439100562147,0.0075535488840861925,canlobby_gold,opensecrets_gold,6,0.5,False
231,1972,754774,1230,28461454,1.0,0.9741266684531491,0.0026058941837816124,0.6158650843222986,0.005189828777758478,canlobby_gold,opensecrets_gold,6,0.5,True
232,1196,36306,2006,29179922,1.0,0.998688817680564,0.03189163244626953,0.3735165521549032,0.058765723270440245,canlobby_gold,opensecrets_gold,6,0.55,False
233,1812,162372,1390,29053856,1.0,0.9943954416633042,0.011036398187399503,0.565896314803248,0.021650556199443203,canlobby_gold,opensecrets_gold,6,0.55,True
234,984,5866,2218,29210362,1.0,0.9997233347810002,0.14364963503649636,0.30730793254216116,0.19578193394349386,canlobby_gold,opensecrets_gold,6,0.6000000000000001,False
235,1650,13762,1552,29202466,1.0,0.999475896689292,0.10705943420711134,0.5153029356652092,0.17728591382830125,canlobby_gold,opensecrets_gold,6,0.6000000000000001,True
236,862,1962,2340,29214266,1.0,0.9998527692018633,0.3052407932011331,0.2692067457838851,0.28609359442416193,canlobby_gold,opensecrets_gold,6,0.65,False
237,1570,4954,1632,29211274,1.0,0.9997746020370691,0.24064990803188227,0.49031855090568394,0.32284597984783053,canlobby_gold,opensecrets_gold,6,0.65,True
238,728,758,2474,29215470,1.0,0.9998893886704839,0.4899057873485868,0.2273579013116802,0.310580204778157,canlobby_gold,opensecrets_gold,6,0.7000000000000001,False
239,1486,2126,1716,29214102,1.0,0.9998685121509899,0.41140642303433,0.46408494690818236,0.43616084531846194,canlobby_gold,opensecrets_gold,6,0.7000000000000001,True
240,576,100,2626,29216128,1.0,0.9999067059145234,0.8520710059171598,0.17988757026858213,0.29706034038164003,canlobby_gold,opensecrets_gold,6,0.75,False
241,1410,192,1792,29216036,1.0,0.9999320999759407,0.8801498127340824,0.44034978138663333,0.5870108243130724,canlobby_gold,opensecrets_gold,6,0.75,True
242,390,30,2812,29216198,1.0,0.9999027359534391,0.9285714285714286,0.12179887570268583,0.21535063500828275,canlobby_gold,opensecrets_gold,6,0.8,False
243,1346,80,1856,29216148,1.0,0.9999337427184583,0.9438990182328191,0.4203622735790131,0.5816767502160761,canlobby_gold,opensecrets_gold,6,0.8,True
244,186,12,3016,29216216,1.0,0.9998963703261836,0.9393939393939394,0.05808869456589631,0.10941176470588236,canlobby_gold,opensecrets_gold,6,0.8500000000000001,False
245,1274,52,1928,29216176,1.0,0.9999322368711505,0.9607843137254902,0.39787632729544037,0.5627208480565371,canlobby_gold,opensecrets_gold,6,0.8500000000000001,True
246,74,2,3128,29216226,1.0,0.9998928794983338,0.9736842105263158,0.0231105559025609,0.04514948139109213,canlobby_gold,opensecrets_gold,6,0.9,False
247,1242,32,1960,29216196,1.0,0.9999318261855211,0.9748822605965463,0.38788257339163024,0.5549597855227882,canlobby_gold,opensecrets_gold,6,0.9,True
248,24,0,3178,29216228,1.0,0.9998912367558163,1.0,0.007495315427857589,0.014879107253564786,canlobby_gold,opensecrets_gold,6,0.9500000000000001,False
249,1212,30,1990,29216198,1.0,0.9999308679190525,0.9758454106280193,0.37851342910680824,0.5454545454545454,canlobby_gold,opensecrets_gold,6,0.9500000000000001,True
250,6,0,3196,29216228,1.0,0.9998906207273721,1.0,0.0018738288569643974,0.0037406483790523694,canlobby_gold,opensecrets_gold,6,1.0,False
251,1202,30,2000,29216198,1.0,0.999930525681028,0.9756493506493507,0.37539038101186756,0.5421741091565178,canlobby_gold,opensecrets_gold,6,1.0,True
252,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,opensecrets_gold,7,0.0,False
253,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,opensecrets_gold,7,0.0,True
254,3202,29194610,0,21618,1.0,0.0008494347767906492,0.00010966575166659748,1.0,0.00021930745281653575,canlobby_gold,opensecrets_gold,7,0.05,False
255,3202,29194610,0,21618,1.0,0.0008494347767906492,0.00010966575166659748,1.0,0.00021930745281653575,canlobby_gold,opensecrets_gold,7,0.05,True
256,3194,28785438,8,430790,1.0,0.014852582682139933,0.0001109465708547735,0.9975015615240475,0.00022186846450976343,canlobby_gold,opensecrets_gold,7,0.1,False
257,3194,28785438,8,430790,1.0,0.014852582682139933,0.0001109465708547735,0.9975015615240475,0.00022186846450976343,canlobby_gold,opensecrets_gold,7,0.1,True
258,3170,26886380,32,2329848,1.0,0.07984474714256917,0.00011788966345662163,0.9900062460961899,0.00023575125372070512,canlobby_gold,opensecrets_gold,7,0.15000000000000002,False
