,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,max_epochs,warmup_frac,calibration_frac,transformer_lr,score_lr,use_counts,batch_size,regularization,norm,alpha_decay,fold,threshold,alpha
414,428192,0,360414,1642335790,1.0,0.9997806532476315,1.0,0.5429732971851596,0.7038012882992905,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.75,6.948359489440918
415,387690,0,400916,1642335790,1.0,0.9997560038661857,1.0,0.4916143169085703,0.659170820949829,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.8,6.948359489440918
416,332866,0,455740,1642335790,1.0,0.9997226381635441,1.0,0.42209417630603874,0.5936233806996519,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.8500000000000001,6.948359489440918
417,279402,0,509204,1642335790,1.0,0.9996901001523442,1.0,0.35429859777886547,0.5232207998441959,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.9,6.948359489440918
418,150988,0,637618,1642335790,1.0,0.9996119478223607,1.0,0.19146189605455702,0.3213898769042799,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,0.9500000000000001,6.948359489440918
419,0,0,788606,1642335790,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,0.0001,4,1.0,6.948359489440918
420,834538,1429252454,221898,90405540,1.0,0.059998166782700944,0.0005835575071086305,0.7899560408770622,0.001166253477705241,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.0,933.1182861328125
421,834538,1213267234,221898,306390760,1.0,0.20202694992510856,0.0006873707124446895,0.7899560408770622,0.001373546250201521,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.05,933.1182861328125
422,834522,617351624,221914,902306370,1.0,0.5938924982779311,0.001349952607964139,0.789940895615068,0.0026952991420735343,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.1,933.1182861328125
423,799264,4982138,257172,1514675856,1.0,0.99655470488302,0.1382474354836422,0.7565664176533173,0.2337768165902731,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.15000000000000002,933.1182861328125
424,786320,1409806,270116,1518248188,1.0,0.9988953073852268,0.35804867298142273,0.7443139007000897,0.48350807763234027,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.2,933.1182861328125
425,765856,974338,290580,1518683656,1.0,0.9991682080638901,0.44009805803261015,0.7249431106096347,0.5476991951026772,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.25,933.1182861328125
426,730208,58170,326228,1519599824,1.0,0.999747225388004,0.9262155970866767,0.6911994668867778,0.7916331944575442,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.30000000000000004,933.1182861328125
427,727546,30202,328890,1519627792,1.0,0.9997638662506806,0.9601424220189297,0.6886796739225093,0.8020641787161611,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.35000000000000003,933.1182861328125
428,722266,30106,334170,1519627888,1.0,0.9997604573266264,0.9599852200773021,0.6836817374644559,0.7986099132688488,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.4,933.1182861328125
429,635934,23918,420502,1519634076,1.0,0.9997077557816032,0.9637524778283615,0.601961690059786,0.7410574449043518,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.45,933.1182861328125
430,614278,23870,442158,1519634124,1.0,0.9996935466706921,0.962594883945417,0.5814625779507703,0.7249897319932207,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.5,933.1182861328125
431,556658,23870,499778,1519634124,1.0,0.9996556565850434,0.958882258909131,0.5269207031945143,0.6801102528827757,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.55,933.1182861328125
432,531470,23870,524966,1519634124,1.0,0.9996390933174745,0.9570173227212159,0.503078274500301,0.6594836999682337,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.6000000000000001,933.1182861328125
433,524716,23868,531720,1519634126,1.0,0.9996346532991076,0.9564916220669943,0.4966850807810412,0.653843565812264,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.65,933.1182861328125
434,432222,0,624214,1519657994,1.0,0.9995895258257003,1.0,0.409132214350893,0.580686766201505,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.7000000000000001,933.1182861328125
435,361726,0,694710,1519657994,1.0,0.9995431686671112,1.0,0.34240219000488437,0.5101335390456098,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.75,933.1182861328125
436,320488,0,735948,1519657994,1.0,0.9995160511497218,1.0,0.3033671703728385,0.46551298401364205,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.8,933.1182861328125
437,300088,0,756348,1519657994,1.0,0.9995026364022862,1.0,0.2840569613303598,0.4424366985029383,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.8500000000000001,933.1182861328125
438,263442,0,792994,1519657994,1.0,0.9994785385182411,1.0,0.24936863189062092,0.39919144042100857,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.9,933.1182861328125
439,104866,0,951570,1519657994,1.0,0.9993742612148423,1.0,0.0992639402670867,0.18060073951478597,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,0.9500000000000001,933.1182861328125
440,0,0,1056436,1519657994,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,0,1.0,933.1182861328125
441,1345060,1583284670,0,127916802,1.0,0.0754793283479669,0.0008488165875822612,1.0,0.0016961934180555291,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.0,878.4675903320312
442,1345048,1342755178,12,368446294,1.0,0.21593068281078392,0.001000705136404017,0.9999910784649012,0.00199940943566545,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.05,878.4675903320312
443,1341994,477501076,3066,1233700396,1.0,0.7211730408035418,0.002802575800042381,0.997720547782255,0.005589450951234467,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.1,878.4675903320312
444,1304084,7876896,40976,1703324576,1.0,0.9953765507377175,0.14204191709381786,0.9695359314826104,0.2477824519002398,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.15000000000000002,878.4675903320312
445,1289074,1380920,55986,1709820552,1.0,0.999160953601464,0.4828003358809046,0.9583765779965207,0.6421203799500579,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.2,878.4675903320312
446,1288946,343474,56114,1710857998,1.0,0.9997666702816341,0.789592139277882,0.9582814149554667,0.8657965796579659,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.25,878.4675903320312
447,1270148,193612,74912,1711007860,1.0,0.9998432019247463,0.8677296824616058,0.944305830223187,0.9043997123347172,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.30000000000000004,878.4675903320312
448,1268412,191008,76648,1711010464,1.0,0.9998437087722881,0.8691206095572214,0.9430151814788932,0.9045612733911457,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.35000000000000003,878.4675903320312
449,1267808,148988,77252,1711052484,1.0,0.9998678926407122,0.8948416003433098,0.9425661308789199,0.9180840710015294,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.4,878.4675903320312
450,1259318,30116,85742,1711171356,1.0,0.9999323475316816,0.9766440159015506,0.9362541447965147,0.9560226745629332,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.45,878.4675903320312
451,934056,28354,411004,1711173118,1.0,0.9997434475549771,0.9705385438638419,0.6944344490208615,0.8095931908107147,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.5,878.4675903320312
452,824648,194,520412,1711201278,1.0,0.9996960047565002,0.9997648034411439,0.6130938396800143,0.7600785657601127,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.55,878.4675903320312
453,820338,0,524722,1711201472,1.0,0.9996936013181568,1.0,0.6098895216570265,0.7576787269592011,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.6000000000000001,878.4675903320312
454,661830,0,683230,1711201472,1.0,0.9996010444170518,1.0,0.492044964536898,0.6595578232987358,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.65,878.4675903320312
455,657062,0,687998,1711201472,1.0,0.9995982602591262,1.0,0.4885001412576391,0.6563655961025352,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.7000000000000001,878.4675903320312
456,630238,0,714822,1711201472,1.0,0.9995825970350918,1.0,0.4685575364667747,0.6381194128683368,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.75,878.4675903320312
457,379290,0,965770,1711201472,1.0,0.9994360620386343,1.0,0.2819874206355107,0.43992228955838436,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.8,878.4675903320312
458,321160,0,1023900,1711201472,1.0,0.9994021184354014,1.0,0.23877001769437795,0.3854953127438154,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.8500000000000001,878.4675903320312
459,208484,0,1136576,1711201472,1.0,0.9993363240187858,1.0,0.15499977696162254,0.2683979340140994,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.9,878.4675903320312
460,101062,0,1243998,1711201472,1.0,0.9992735975480052,1.0,0.07513568167962767,0.13976967365132403,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,0.9500000000000001,878.4675903320312
461,0,0,1345060,1711201472,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,1,1.0,878.4675903320312
462,1010106,1350433716,12276,151187124,1.0,0.101286338481218,0.0007474272948357893,0.9879927463511682,0.0014937245707324158,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.0,936.424072265625
463,1008082,1048661748,14300,452959092,1.0,0.3021124158772534,0.0009603800844690373,0.986013055785411,0.0019188911623911416,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.05,936.424072265625
464,1006502,139346326,15880,1362274514,1.0,0.9072552925673797,0.007171227073529292,0.9844676451658969,0.014238733933622452,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.1,936.424072265625
465,982518,725972,39864,1500894868,1.0,0.9994903407616742,0.5750797487840139,0.9610087032048686,0.7195635679738924,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.15000000000000002,936.424072265625
466,909722,62130,112660,1501558710,1.0,0.9998836783093679,0.9360705127941291,0.889806354180727,0.9123523117146735,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.2,936.424072265625
467,845830,29572,176552,1501591268,1.0,0.9998628257213807,0.9662189485516368,0.8273130786731379,0.8913870071620373,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.25,936.424072265625
468,714296,21502,308086,1501599338,1.0,0.99978066117414,0.9707773057279308,0.6986586227065813,0.8125402404759468,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.30000000000000004,936.424072265625
469,652062,11116,370320,1501609724,1.0,0.9997461566428973,0.9832382859503783,0.6377870502414948,0.7737036949144498,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.35000000000000003,936.424072265625
470,575850,7776,446532,1501613064,1.0,0.9996976607664757,0.9866763989267099,0.5632434843336444,0.717119715468416,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.4,936.424072265625
471,539416,4652,482966,1501616188,1.0,0.9996754931624082,0.9914495982119882,0.5276070979340403,0.6887114175364678,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.45,936.424072265625
472,514072,4646,508310,1501616194,1.0,0.999658630876252,0.9910433029121797,0.5028179291106455,0.6671494387126078,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.5,936.424072265625
473,462678,4606,559704,1501616234,1.0,0.9996244550990295,0.9901430393508016,0.4525490472250098,0.6211835404714882,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.55,936.424072265625
474,446940,1850,575442,1501618990,1.0,0.9996158156563395,0.9958778047639207,0.4371555837250656,0.6075972082122281,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.6000000000000001,936.424072265625
475,442330,1508,580052,1501619332,1.0,0.9996129753280849,0.9966023639255764,0.43264650590483794,0.6033610235844553,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.65,936.424072265625
476,437470,0,584912,1501620840,1.0,0.9996107445923048,1.0,0.4278929010878517,0.5993347270819234,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.7000000000000001,936.424072265625
477,435866,0,586516,1501620840,1.0,0.9996096771399805,1.0,0.42632401587664887,0.5977940652070156,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.75,936.424072265625
478,195632,0,826750,1501620840,1.0,0.9994498028621195,1.0,0.19134922171947472,0.3212311188541347,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.8,936.424072265625
479,182798,0,839584,1501620840,1.0,0.9994412619125367,1.0,0.1787961838138778,0.30335385585555685,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.8500000000000001,936.424072265625
480,172716,0,849666,1501620840,1.0,0.9994345524023533,1.0,0.168934899088599,0.28904073138771885,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.9,936.424072265625
481,65520,0,956862,1501620840,1.0,0.9993632141109807,1.0,0.06408563531048082,0.12045202600969573,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,0.9500000000000001,936.424072265625
482,0,0,1022382,1501620840,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,2,1.0,936.424072265625
483,1005886,1488790726,165568,123160304,1.0,0.07697257414211331,0.0006751834390666476,0.8586645314284641,0.001349305894523431,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.0,895.8670043945312
484,970296,1175888060,201158,436062970,1.0,0.27092379551756346,0.0008244798492980238,0.8282834836024291,0.0016473199434571184,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.05,895.8670043945312
485,947210,25668246,224244,1586282784,1.0,0.9839488381962197,0.035588719577075816,0.808576350415808,0.06817670622606112,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.1,895.8670043945312
486,932714,1265602,238740,1610685428,1.0,0.999067434732997,0.4242856804936142,0.7962019848837427,0.5535772471118207,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.15000000000000002,895.8670043945312
487,912260,206128,259194,1611744902,1.0,0.9997115395733335,0.8156918707997582,0.7787416321938377,0.79678859938808,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.2,895.8670043945312
488,900372,83794,271082,1611867236,1.0,0.9997800067858951,0.9148578593448666,0.7685935597983361,0.8353717259999444,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.25,895.8670043945312
489,875172,36368,296282,1611914662,1.0,0.9997937850328791,0.9601026833709986,0.7470818316382888,0.8403019883878685,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.30000000000000004,895.8670043945312
490,864046,31670,307408,1611919360,1.0,0.9997898002145756,0.964642810890952,0.7375842329276266,0.8359699492542946,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.35000000000000003,895.8670043945312
491,860346,31472,311108,1611919558,1.0,0.9997876292696941,0.9647102884220772,0.7344257649041277,0.8339627543048129,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.4,895.8670043945312
492,857878,27476,313576,1611923554,1.0,0.9997885765009273,0.9689660858820314,0.7323189813684532,0.8341838421476384,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.45,895.8670043945312
493,826482,12,344972,1611951018,1.0,0.9997861389922825,0.9999854808383364,0.7055180997290547,0.8273308414433208,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.5,895.8670043945312
494,787168,12,384286,1611951018,1.0,0.9997617676253281,0.9999847557102569,0.6719580965193682,0.8037928474641,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.55,895.8670043945312
495,637054,12,534400,1611951018,1.0,0.999668709595644,0.9999811636470947,0.543814780605982,0.7045031296308584,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.6000000000000001,895.8670043945312
496,619080,0,552374,1611951030,1.0,0.9996575746693268,1.0,0.5284714551318276,0.6915032051890665,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.65,895.8670043945312
497,611738,0,559716,1611951030,1.0,0.9996530232480474,1.0,0.522204030205198,0.6861156846823001,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.7000000000000001,895.8670043945312
498,573622,0,597832,1611951030,1.0,0.9996293945401359,1.0,0.48966668772312016,0.6574177858156321,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.75,895.8670043945312
499,419916,0,751538,1611951030,1.0,0.9995341097731547,1.0,0.3584570969069208,0.5277415057466208,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.8,895.8670043945312
500,394228,0,777226,1611951030,1.0,0.9995181853779183,1.0,0.3365287924237742,0.5035862965787433,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.8500000000000001,895.8670043945312
501,282220,0,889234,1611951030,1.0,0.9994487498569885,1.0,0.24091428259240227,0.3882851313293077,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.9,895.8670043945312
502,123152,0,1048302,1611951030,1.0,0.9993501411018706,1.0,0.10512747406214841,0.19025402323177865,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,0.9500000000000001,895.8670043945312
503,0,0,1171454,1611951030,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,3,1.0,895.8670043945312
504,788606,1523318038,0,119017752,1.0,0.07291374791321642,0.0005174217979460497,1.0,0.0010343084221686703,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.0,954.196044921875
505,788606,1286043104,0,356292686,1.0,0.2173184774502003,0.00061282760898082,1.0,0.0012249045626272956,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.05,954.196044921875
506,784156,112367670,4450,1529968120,1.0,0.9316107044155895,0.006930122364971821,0.9943571314445997,0.013764315023836314,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.1,954.196044921875
507,732700,2935932,55906,1639399858,1.0,0.9981791774212084,0.199720222687912,0.929107818099279,0.328768623080033,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.15000000000000002,954.196044921875
508,718684,312846,69922,1642022944,1.0,0.9997670486781575,0.6967165278760676,0.9113346842402924,0.7897036265421925,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.2,954.196044921875
509,687596,58592,101010,1642277198,1.0,0.9999028667577522,0.9214782333674624,0.871913224094161,0.8960108001464692,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.25,954.196044921875
510,584324,48558,204282,1642287232,1.0,0.9998461224234663,0.9232747968815672,0.7409580956776894,0.8221300496381256,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.30000000000000004,954.196044921875
511,548024,48090,240582,1642287700,1.0,0.9998243151883676,0.9193275111807473,0.6949275049898175,0.7915304177017737,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.35000000000000003,954.196044921875
512,526854,43748,261752,1642292042,1.0,0.9998140737239715,0.9233300969852892,0.6680826673903064,0.7752367555223335,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.4,954.196044921875
513,521944,15792,266662,1642319998,1.0,0.9998280994423261,0.9706324292961602,0.6618564910741233,0.787042859232385,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.45,954.196044921875
514,521130,0,267476,1642335790,1.0,0.999837215002923,1.0,0.6608242899496073,0.7957786912782423,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.5,954.196044921875
515,498652,0,289954,1642335790,1.0,0.9998235349674645,1.0,0.6323208294129135,0.7747506715825422,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.55,954.196044921875
516,440070,0,348536,1642335790,1.0,0.999787882158619,1.0,0.558035318016855,0.7163320517369917,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.6000000000000001,954.196044921875
517,438200,0,350406,1642335790,1.0,0.9997867440828868,1.0,0.5556640451632374,0.7143753780141278,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.65,954.196044921875
518,427984,0,360622,1642335790,1.0,0.9997805266595287,1.0,0.5427095406324578,0.7035796776235215,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.7000000000000001,954.196044921875
519,421990,0,366616,1642335790,1.0,0.9997768787312193,1.0,0.5351087868973861,0.6971607373558149,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.75,954.196044921875
520,380396,0,408210,1642335790,1.0,0.9997515647622336,1.0,0.48236508471911194,0.6508047034992241,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.8,954.196044921875
521,375530,0,413076,1642335790,1.0,0.9997486033309434,1.0,0.47619470305830797,0.6451651697052578,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.8500000000000001,954.196044921875
522,342608,0,445998,1642335790,1.0,0.999728567112091,1.0,0.43444762023114203,0.6057350775361691,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.9,954.196044921875
523,131516,0,657090,1642335790,1.0,0.9996000972284268,1.0,0.1667702249285448,0.2858664394504207,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,0.9500000000000001,954.196044921875
524,0,0,788606,1642335790,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-08,4,1.0,954.196044921875
525,834538,1429252454,221898,90405540,1.0,0.059998166782700944,0.0005835575071086305,0.7899560408770622,0.001166253477705241,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.0,803.2252807617188
526,834538,1108102200,221898,411555794,1.0,0.2711819680700998,0.0007525569055500081,0.7899560408770622,0.0015036813190348504,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.05,803.2252807617188
527,832820,240636992,223616,1279021002,1.0,0.8416135184565849,0.0034489611479881386,0.7883298183704456,0.00686787518355539,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.1,803.2252807617188
528,832782,1876780,223654,1517781214,1.0,0.998618784724756,0.3073493059025776,0.7882938483732096,0.4422636443248244,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.15000000000000002,803.2252807617188
529,778272,138812,278164,1519519182,1.0,0.9997258025624179,0.8486376384278866,0.736695833917057,0.7887145810531436,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.2,803.2252807617188
530,768556,68746,287880,1519589248,1.0,0.9997654878569148,0.9178958129802628,0.7274988735711392,0.8116814469583437,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.25,803.2252807617188
531,757226,55988,299210,1519602006,1.0,0.9997664268892352,0.9311521936415261,0.7167741349215665,0.8100189875110315,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.30000000000000004,803.2252807617188
532,752606,31282,303830,1519626712,1.0,0.999779635154774,0.9600937889086196,0.7124009405207699,0.8179059774257142,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.35000000000000003,803.2252807617188
533,671254,24144,385182,1519633850,1.0,0.9997308330927063,0.9652803142948355,0.6353948559117637,0.7663442997452955,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.4,803.2252807617188
534,668838,24144,387598,1519633850,1.0,0.9997292443657552,0.9651592682061005,0.6331079213506544,0.7646405833254258,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.45,803.2252807617188
535,572584,24144,483852,1519633850,1.0,0.9996659491157719,0.9595393546138274,0.5419959183518925,0.6927128826904045,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.5,803.2252807617188
536,538604,23870,517832,1519634124,1.0,0.999643784533563,0.957562482888098,0.5098311681919208,0.6653909111686258,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.55,803.2252807617188
537,536500,23868,519936,1519634126,1.0,0.9996424022885085,0.9574065614025069,0.5078395662396965,0.6636549637432861,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.6000000000000001,803.2252807617188
538,524986,23868,531450,1519634126,1.0,0.9996348308472354,0.9565130253218525,0.4969406570771916,0.6540699811249058,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.65,803.2252807617188
539,479074,0,577362,1519657994,1.0,0.9996203350289772,1.0,0.453481327785119,0.6239933312059185,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.7000000000000001,803.2252807617188
540,411988,0,644448,1519657994,1.0,0.999576220237484,1.0,0.3899791374016031,0.5611294830375968,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.75,803.2252807617188
541,340468,0,715968,1519657994,1.0,0.9995291897111807,1.0,0.32227981628797203,0.48746084197625605,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.8,803.2252807617188
542,311192,0,745244,1519657994,1.0,0.9995099382334394,1.0,0.29456777315426586,0.45508281491750685,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.8500000000000001,803.2252807617188
543,232338,0,824098,1519657994,1.0,0.9994580849739159,1.0,0.21992624257408872,0.3605566220299292,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.9,803.2252807617188
544,136168,0,920268,1519657994,1.0,0.999394844961128,1.0,0.12889375220079588,0.22835408903542165,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,0.9500000000000001,803.2252807617188
545,0,0,1056436,1519657994,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,0,1.0,803.2252807617188
546,1345060,1583284670,0,127916802,1.0,0.0754793283479669,0.0008488165875822612,1.0,0.0016961934180555291,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.0,825.43896484375
547,1345060,1295189762,0,416011710,1.0,0.24370536052681108,0.0010374268220001575,1.0,0.0020727033659344446,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.05,825.43896484375
548,1285910,140473890,59150,1570727582,1.0,0.9179391407041779,0.00907104835080185,0.9560242665754688,0.017971576926178467,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.1,825.43896484375
549,1285312,1662640,59748,1709538832,1.0,0.9989942533135211,0.43600167166900955,0.9555796767430449,0.5987926425549241,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.15000000000000002,825.43896484375
550,1272072,314752,72988,1710886720,1.0,0.9997735886337948,0.8016465594167973,0.9457362496840289,0.8677505658477619,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.2,825.43896484375
551,1271452,295980,73608,1710905492,1.0,0.999784188053817,0.8111688417743163,0.945275303703924,0.8731024840583254,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.25,825.43896484375
552,1268486,293802,76574,1710907670,1.0,0.9997837279203342,0.8119412041825835,0.9430701976120024,0.8726069256243146,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.30000000000000004,825.43896484375
553,967156,30162,377904,1711171310,1.0,0.9997617197592152,0.9697568879735451,0.7190430166684014,0.8257898597066741,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.35000000000000003,825.43896484375
554,964036,29320,381024,1711172152,1.0,0.9997603895763809,0.9704838949983692,0.7167234175427118,0.8245205301366395,1,0.1,0,1e-05,100,True,8,0,1.0,1e-07,1,0.4,825.43896484375
