,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,seed,threshold,train_counts,test_counts
111,1070,2798,450,7218338,1.0,0.9995503039325145,0.2766287487073423,0.7039473684210527,0.39717891610987377,2,0.08,True,False
112,1346754,5923522,986118,9443750164,1.0,0.9992689763853209,0.18524111051629952,0.5772944250691852,0.2804817753511661,2,0.1,True,True
113,1038,1360,482,7219776,1.0,0.9997449691636983,0.43286071726438696,0.6828947368421052,0.5298621745788668,2,0.1,True,False
114,1330134,4360046,1002738,9445313640,1.0,0.9994326301016517,0.23375956472378728,0.5701701593572215,0.3315780578263733,2,0.12,True,True
115,1016,650,504,7220486,1.0,0.9998402249809488,0.60984393757503,0.6684210526315789,0.6377903327055869,2,0.12,True,False
116,1329960,3131126,1002912,9446542560,1.0,0.999562628530288,0.29812471671696084,0.5700955731818976,0.39151257632149034,2,0.14,True,True
117,1008,492,512,7220644,1.0,0.999860992964361,0.672,0.6631578947368421,0.6675496688741722,2,0.14,True,False
118,1207728,3093304,1125144,9446580382,1.0,0.9995536981513804,0.2807995848438235,0.5177000709854634,0.3641077712309373,2,0.16,True,True
119,960,366,560,7220770,1.0,0.9998717923157354,0.7239819004524887,0.631578947368421,0.67463106113844,2,0.16,True,False
120,1123972,2535108,1208900,9447138578,1.0,0.9996038927843495,0.30717338784612525,0.48179754397155095,0.37516054868263293,2,0.18,True,True
121,948,250,572,7220886,1.0,0.9998861914509012,0.7913188647746243,0.6236842105263158,0.6975717439293598,2,0.18,True,False
122,1035326,1199960,1297546,9448473726,1.0,0.9997357697559058,0.463173839947103,0.4437988882373315,0.4532794180936824,2,0.2,True,True
123,910,220,610,7220916,1.0,0.9998850838251192,0.8053097345132744,0.5986842105263158,0.6867924528301887,2,0.2,True,False
124,1029246,1187824,1303626,9448485862,1.0,0.9997364104664219,0.4642370335623142,0.4411926586627985,0.45242159130819687,2,0.22,True,True
125,892,190,628,7220946,1.0,0.9998867452637922,0.8243992606284658,0.5868421052631579,0.6856264411990777,2,0.22,True,False
126,1020258,1171846,1312614,9448501840,1.0,0.9997371499919351,0.4654240857185608,0.43733989691676184,0.4509451541842432,2,0.24,True,True
127,884,152,636,7220984,1.0,0.9998908988604746,0.8532818532818532,0.5815789473684211,0.6917057902973396,2,0.24,True,False
128,1006026,1168968,1326846,9448504718,1.0,0.999735948765515,0.46254196563300864,0.43123926216269043,0.44634246004650535,2,0.26,True,True
129,876,130,644,7221006,1.0,0.9998928372055931,0.8707753479125249,0.5763157894736842,0.6935866983372923,2,0.26,True,False
130,978110,1127230,1354762,9448546456,1.0,0.999737411100514,0.46458529263681875,0.4192728962411997,0.44076758838919816,2,0.28,True,True
131,848,112,672,7221024,1.0,0.9998914526733655,0.8833333333333333,0.5578947368421052,0.6838709677419355,2,0.28,True,False
132,972798,1127092,1360074,9448546594,1.0,0.9997368637035176,0.463261408930944,0.4169958746129235,0.43891280425161555,2,0.3,True,True
133,824,104,696,7221032,1.0,0.9998892374218016,0.8879310344827587,0.5421052631578948,0.6732026143790851,2,0.3,True,False
134,942318,1109616,1390554,9448564070,1.0,0.9997354879109892,0.45923406893204166,0.4039304342458566,0.42981057770856906,2,0.32,True,True
135,814,94,706,7221042,1.0,0.9998892374218016,0.8964757709251101,0.5355263157894737,0.670510708401977,2,0.32,True,False
136,930824,1094050,1402048,9448579636,1.0,0.9997359187189849,0.4596947760700172,0.3990034601126851,0.4272043391239416,2,0.34,True,True
137,796,88,724,7221048,1.0,0.9998875759831286,0.9004524886877828,0.5236842105263158,0.6622296173044925,2,0.34,True,False
138,928214,1088766,1404658,9448584920,1.0,0.9997362016218779,0.4601999028250156,0.397884667482828,0.4267795777879339,2,0.36,True,True
139,770,62,750,7221074,1.0,0.9998875759831286,0.9254807692307693,0.506578947368421,0.6547619047619048,2,0.36,True,False
140,887786,1088582,1445086,9448585104,1.0,0.9997319439015988,0.44920075613448507,0.38055495543690354,0.412038317661583,2,0.38,True,True
141,728,60,792,7221076,1.0,0.9998820378542187,0.9238578680203046,0.4789473684210526,0.6308492201039861,2,0.38,True,False
142,875570,1085866,1457302,9448587820,1.0,0.9997309388240059,0.4463923370428604,0.3753184915417563,0.4077816495696164,2,0.4,True,True
143,696,42,824,7221094,1.0,0.9998800995091003,0.943089430894309,0.45789473684210524,0.616474756421612,2,0.4,True,False
144,832522,1071682,1500350,9448602004,1.0,0.9997278850808855,0.437202106496993,0.3568657003041744,0.39297005765296633,2,0.42,True,True
145,678,38,842,7221098,1.0,0.9998781611639818,0.946927374301676,0.44605263157894737,0.6064400715563507,2,0.42,True,False
146,826136,1064158,1506736,9448609528,1.0,0.9997280054786014,0.4370410105517978,0.3541283019385547,0.39124012648330664,2,0.44,True,True
147,664,36,856,7221100,1.0,0.9998764997253088,0.9485714285714286,0.4368421052631579,0.5981981981981983,2,0.44,True,False
148,811254,107914,1521618,9449565772,1.0,0.9998275993578717,0.8825959998607437,0.3477490406674691,0.49892006248385623,2,0.46,True,True
149,644,28,876,7221108,1.0,0.9998748382866358,0.9583333333333334,0.4236842105263158,0.5875912408759124,2,0.46,True,False
150,800112,90270,1532760,9449583416,1.0,0.9998282872541359,0.8986165488520658,0.34297295350966533,0.49646227073634275,2,0.48,True,True
151,632,24,888,7221112,1.0,0.9998737306608538,0.9634146341463414,0.41578947368421054,0.5808823529411765,2,0.48,True,False
152,799708,90270,1533164,9449583416,1.0,0.9998282445118888,0.8985705264624518,0.3427997764129365,0.4962737949330561,2,0.5,True,True
153,618,24,902,7221112,1.0,0.9998717923157354,0.9626168224299065,0.40657894736842104,0.5716928769657724,2,0.5,True,False
154,798732,12760,1534140,9449660926,1.0,0.9998363416285729,0.9842758770265141,0.3423814079812351,0.5080404177124531,2,0.52,True,True
155,602,18,918,7221118,1.0,0.9998704077835079,0.9709677419354839,0.3960526315789474,0.5626168224299065,2,0.52,True,False
156,764480,12760,1568392,9449660926,1.0,0.999832717847761,0.9835829344861304,0.32769907650312574,0.49160930538835895,2,0.54,True,True
157,592,18,928,7221118,1.0,0.9998690232512805,0.9704918032786886,0.3894736842105263,0.5558685446009389,2,0.54,True,False
158,763698,12730,1569174,9449660956,1.0,0.9998326382879347,0.9836044037566909,0.32736386737034867,0.49123468304763135,2,0.56,True,True
159,578,16,942,7221120,1.0,0.9998673618126075,0.9730639730639731,0.38026315789473686,0.5468306527909178,2,0.56,True,False
160,736804,10678,1596068,9449663008,1.0,0.9998300100629278,0.9857147061735266,0.31583558806484024,0.47838917215359017,2,0.58,True,True
161,550,14,970,7221122,1.0,0.999863762028816,0.975177304964539,0.3618421052631579,0.527831094049904,2,0.58,True,False
162,658830,10532,1674042,9449663154,1.0,0.9998217760440957,0.9842656141221043,0.28241155108381427,0.43889317088541396,2,0.6,True,True
163,514,10,1006,7221126,1.0,0.9998593315256881,0.9809160305343512,0.3381578947368421,0.5029354207436398,2,0.6,True,False
164,640906,10532,1691966,9449663154,1.0,0.9998198797271719,0.9838326901408884,0.27472831771310213,0.42951704078999836,2,0.62,True,True
165,502,10,1018,7221126,1.0,0.9998576700870151,0.98046875,0.33026315789473687,0.49409448818897644,2,0.62,True,False
166,609496,10532,1723376,9449663154,1.0,0.9998165566232566,0.9830136703503712,0.2612642270986149,0.412811812116902,2,0.64,True,True
167,480,10,1040,7221126,1.0,0.9998546241161146,0.9795918367346939,0.3157894736842105,0.4776119402985075,2,0.64,True,False
168,605752,10516,1727120,9449663170,1.0,0.9998161622096496,0.982935995378634,0.259659338360613,0.41079908040988217,2,0.66,True,True
169,468,8,1052,7221128,1.0,0.9998532395838872,0.9831932773109243,0.3078947368421053,0.468937875751503,2,0.66,True,False
170,521504,10516,1811368,9449663170,1.0,0.99980724896996,0.9802338257960227,0.2235459125061298,0.3640653818712887,2,0.68,True,True
171,448,8,1072,7221128,1.0,0.9998504705194322,0.9824561403508771,0.29473684210526313,0.4534412955465586,2,0.68,True,False
172,510166,10516,1822706,9449663170,1.0,0.9998060494363021,0.9798034116792975,0.21868580873704171,0.3575653378208367,2,0.7000000000000001,True,True
173,408,8,1112,7221128,1.0,0.9998449323905223,0.9807692307692307,0.26842105263157895,0.42148760330578516,2,0.7000000000000001,True,False
174,505918,10516,1826954,9449663170,1.0,0.9998056000079216,0.979637281821104,0.21686487728430878,0.3551166494577978,2,0.72,True,True
175,398,8,1122,7221128,1.0,0.9998435478582948,0.9802955665024631,0.2618421052631579,0.41329179646936653,2,0.72,True,False
176,497698,10516,1835174,9449663170,1.0,0.9998047303513096,0.9793079293368542,0.21334132348452894,0.35035757453311867,2,0.74,True,True
177,372,8,1148,7221128,1.0,0.9998399480745034,0.9789473684210527,0.24473684210526317,0.391578947368421,2,0.74,True,False
178,490066,10516,1842806,9449663170,1.0,0.9998039229037107,0.9789924527849583,0.21006981951860196,0.3459142093007333,2,0.76,True,True
179,346,8,1174,7221128,1.0,0.9998363482907119,0.9774011299435028,0.22763157894736843,0.36926360725720386,2,0.76,True,False
180,475344,10516,1857528,9449663170,1.0,0.9998023653508346,0.9783559049932079,0.20375914323631986,0.33727505843052835,2,0.78,True,True
181,326,8,1194,7221128,1.0,0.9998335792262569,0.9760479041916168,0.21447368421052632,0.35167206040992444,2,0.78,True,False
182,415962,4738,1916910,9449668948,1.0,0.9997966941740668,0.9887378179225101,0.17830468195426066,0.3021253847729422,2,0.8,True,True
183,288,4,1232,7221132,1.0,0.9998288718166835,0.9863013698630136,0.18947368421052632,0.31788079470198677,2,0.8,True,False
184,406226,4738,1926646,9449668948,1.0,0.9997956641282305,0.9884710096261473,0.17413128538556766,0.29610078736484247,2,0.8200000000000001,True,True
185,248,4,1272,7221132,1.0,0.9998233336877735,0.9841269841269841,0.1631578947368421,0.27990970654627545,2,0.8200000000000001,True,False
186,366340,4738,1966532,9449668948,1.0,0.999791444283507,0.9872317949326018,0.15703390498921502,0.2709665489376653,2,0.84,True,True
187,210,4,1310,7221132,1.0,0.9998180724653092,0.9813084112149533,0.13815789473684212,0.24221453287197237,2,0.84,True,False
188,355676,4738,1977196,9449668948,1.0,0.9997903160574595,0.9868540067810906,0.1524627154854617,0.26412048330552346,2,0.86,True,True
189,184,4,1336,7221132,1.0,0.9998144726815177,0.9787234042553191,0.12105263157894737,0.2154566744730679,2,0.86,True,False
190,328232,0,2004640,9449673686,1.0,0.9997879138162147,1.0,0.14069867528094127,0.2466885924037542,2,0.88,True,True
191,164,0,1356,7221136,1.0,0.9998122574299537,1.0,0.10789473684210527,0.19477434679334918,2,0.88,True,False
192,302434,0,2030438,9449673686,1.0,0.9997851844486627,1.0,0.12964020314873684,0.22952476866064128,2,0.9,True,True
193,142,0,1378,7221136,1.0,0.9998092114590533,1.0,0.09342105263157895,0.17087845968712395,2,0.9,True,False
194,145858,0,2187014,9449673686,1.0,0.9997686190771684,1.0,0.06252293310563117,0.11768768683963159,2,0.92,True,True
195,90,0,1430,7221136,1.0,0.9998020118914704,1.0,0.05921052631578947,0.11180124223602485,2,0.92,True,False
196,127610,0,2205262,9449673686,1.0,0.9997666884818088,1.0,0.05470081513259193,0.10372764360804104,2,0.9400000000000001,True,True
197,66,0,1454,7221136,1.0,0.9997986890141245,1.0,0.04342105263157895,0.0832282471626734,2,0.9400000000000001,True,False
198,109354,0,2223518,9449673686,1.0,0.9997647570400681,1.0,0.04687526791011251,0.08955272771643574,2,0.96,True,True
199,30,0,1490,7221136,1.0,0.9997937046981055,1.0,0.019736842105263157,0.03870967741935484,2,0.96,True,False
200,32298,0,2300574,9449673686,1.0,0.9997566046970151,1.0,0.013844737302346635,0.027311356054744478,2,0.98,True,True
201,8,0,1512,7221136,1.0,0.9997906587272051,1.0,0.005263157894736842,0.010471204188481674,2,0.98,True,False
202,32018,0,2300854,9449673686,1.0,0.9997565750736754,1.0,0.01372471357194051,0.02707779220175146,2,1.0,True,True
203,6,0,1514,7221136,1.0,0.9997903818207595,1.0,0.003947368421052632,0.007863695937090432,2,1.0,True,False
204,2600298,9305169320,0,0,1.0,0.00027936853905057626,0.00027936853905057626,1.0,0.000558581028135381,3,0.0,True,True
205,1464,7119428,0,0,1.0,0.00020559222074987234,0.00020559222074987234,1.0,0.0004110999225537168,3,0.0,True,False
206,1765104,112789200,835194,9192380120,1.0,0.9877925218754593,0.015408447682594275,0.6788083519658131,0.030132900797187633,3,0.02,True,True
207,1066,35602,398,7083826,1.0,0.9949444535881179,0.029071670121086506,0.7281420765027322,0.055911045840763667,3,0.02,True,False
208,1739506,44856982,860792,9260312338,1.0,0.9950882138389429,0.03733126839945534,0.668964095653652,0.0707162455693752,3,0.04,True,True
209,1018,8840,446,7110588,1.0,0.998695949889424,0.1032663826333942,0.6953551912568307,0.17982688570923866,3,0.04,True,False
210,1678688,24440546,921610,9280728774,1.0,0.9972751628971399,0.06427018495259088,0.645575237915039,0.11690218350354734,3,0.06,True,True
211,972,4140,492,7115288,1.0,0.9993495196950045,0.19014084507042253,0.6639344262295082,0.29562043795620435,3,0.06,True,False
212,1511632,5132294,1088666,9300037026,1.0,0.9993316379481536,0.227520896530154,0.5813302936817242,0.32704356796200523,3,0.08,True,True
213,910,706,554,7118722,1.0,0.9998230558755842,0.5631188118811881,0.6215846994535519,0.5909090909090908,3,0.08,True,False
214,1486136,4640188,1114162,9300529132,1.0,0.9993817691846528,0.2425820116598469,0.5715252636428594,0.34059822918879723,3,0.1,True,True
215,886,482,578,7118946,1.0,0.9998511422445391,0.6476608187134503,0.605191256830601,0.6257062146892656,3,0.1,True,False
216,1461066,1168974,1139232,9304000346,1.0,0.9997520129854164,0.5555299539170507,0.561884060980703,0.5586889413265452,3,0.12,True,True
217,848,248,616,7119180,1.0,0.9998786668861148,0.7737226277372263,0.5792349726775956,0.6625000000000001,3,0.12,True,False
218,1455258,935862,1145040,9304233458,1.0,0.9997764338734839,0.6086093546120647,0.559650470830651,0.5831040397738678,3,0.14,True,True
219,830,164,634,7119264,1.0,0.9998879353878699,0.8350100603621731,0.5669398907103825,0.675345809601302,3,0.14,True,False
220,1304830,894400,1295468,9304274920,1.0,0.9997647268798139,0.5933122047261996,0.5018001782872579,0.5437326337089814,3,0.16,True,True
221,792,140,672,7119288,1.0,0.9998859693420431,0.8497854077253219,0.5409836065573771,0.66110183639399,3,0.16,True,False
222,1301606,591012,1298692,9304578308,1.0,0.999796975636747,0.6877277929302162,0.5005603203940472,0.5794036656817089,3,0.18,True,True
223,760,120,704,7119308,1.0,0.9998842841599058,0.8636363636363636,0.5191256830601093,0.6484641638225257,3,0.18,True,False
224,1239370,452966,1360928,9304716354,1.0,0.9998051204451287,0.7323427499030926,0.47662614054235325,0.5774403315074148,3,0.2,True,True
225,744,106,720,7119322,1.0,0.9998840032962163,0.8752941176470588,0.5081967213114754,0.6430423509075194,3,0.2,True,False
226,1238790,405838,1361508,9304763482,1.0,0.9998101214283837,0.7532341660241708,0.4764030891843935,0.5836568175746762,3,0.22,True,True
227,728,96,736,7119332,1.0,0.9998831607051476,0.883495145631068,0.4972677595628415,0.6363636363636364,3,0.22,True,False
228,1181210,364586,1419088,9304804734,1.0,0.9998083671950205,0.7641435221723953,0.4542594733372867,0.5697941243010892,3,0.24,True,True
229,702,80,762,7119348,1.0,0.9998817563866998,0.8976982097186701,0.47950819672131145,0.6251113089937667,3,0.24,True,False
230,1180130,82914,1420168,9305086406,1.0,0.9998385131925598,0.9343538309037531,0.4538441363259134,0.6109373697694898,3,0.26,True,True
231,700,64,764,7119364,1.0,0.9998837224325268,0.9162303664921466,0.4781420765027322,0.6283662477558348,3,0.26,True,False
232,1179764,82764,1420534,9305086556,1.0,0.999838489986141,0.9344458103107416,0.45370338322761466,0.6108294807998081,3,0.28,True,True
233,688,62,776,7119366,1.0,0.999882318114079,0.9173333333333333,0.46994535519125685,0.6214995483288166,3,0.28,True,False
234,1179704,77740,1420594,9305091580,1.0,0.9998390233040252,0.9381761732530435,0.4536803089492051,0.611603367980544,3,0.3,True,True
235,686,60,778,7119368,1.0,0.999882318114079,0.9195710455764075,0.4685792349726776,0.6208144796380091,3,0.3,True,False
236,1177994,34012,1422304,9305135308,1.0,0.9998435375971078,0.9719374326529736,0.45302269201453066,0.6179958366384213,3,0.32,True,True
237,666,38,798,7119390,1.0,0.9998825989777685,0.9460227272727273,0.45491803278688525,0.6143911439114391,3,0.32,True,False
238,1141768,34012,1458530,9305135308,1.0,0.9998396455798483,0.9710728197451904,0.43909121185341066,0.604737508070543,3,0.34,True,True
239,650,38,814,7119390,1.0,0.9998803520682521,0.9447674418604651,0.44398907103825136,0.604089219330855,3,0.34,True,False
240,1099654,19430,1500644,9305149890,1.0,0.9998366876209462,0.9826375857397658,0.42289537583769243,0.5913100617253081,3,0.36,True,True
241,634,30,830,7119398,1.0,0.9998792286134939,0.9548192771084337,0.43306010928961747,0.5958646616541353,3,0.36,True,False
242,1004062,14724,1596236,9305154596,1.0,0.9998269230904808,0.9855475045789793,0.3861334354754724,0.5548707905094218,3,0.38,True,True
243,616,22,848,7119406,1.0,0.9998778242950462,0.9655172413793104,0.4207650273224044,0.5861084681255948,3,0.38,True,False
244,997594,14724,1602704,9305154596,1.0,0.9998262281871618,0.9854551632984893,0.3836460282629145,0.5522834422479445,3,0.4,True,True
245,602,22,862,7119406,1.0,0.9998758582492193,0.9647435897435898,0.41120218579234974,0.5766283524904214,3,0.4,True,False
246,996772,14724,1603526,9305154596,1.0,0.9998261398738457,0.9854433433251343,0.3833299106487026,0.5519539597219554,3,0.42,True,True
247,584,22,880,7119406,1.0,0.9998733304760133,0.9636963696369637,0.3989071038251366,0.5642512077294686,3,0.42,True,False
248,987054,14724,1613244,9305154596,1.0,0.9998250957998733,0.9853021328078676,0.3795926466889564,0.5480472927278603,3,0.44,True,True
249,574,22,890,7119406,1.0,0.9998719261575657,0.9630872483221476,0.39207650273224043,0.5572815533980582,3,0.44,True,False
250,986278,11284,1614020,9305158036,1.0,0.999825382012372,0.9886884223737472,0.3792942193548586,0.5482581312224488,3,0.46,True,True
251,562,20,902,7119408,1.0,0.999870521839118,0.9656357388316151,0.383879781420765,0.5493646138807429,3,0.46,True,False
252,986278,11284,1614020,9305158036,1.0,0.999825382012372,0.9886884223737472,0.3792942193548586,0.5482581312224488,3,0.48,True,True
253,562,20,902,7119408,1.0,0.999870521839118,0.9656357388316151,0.383879781420765,0.5493646138807429,3,0.48,True,False
254,986258,11284,1614040,9305158036,1.0,0.9998253798636295,0.9886881955847473,0.37928652792872203,0.5482500611477998,3,0.5,True,True
255,558,20,906,7119408,1.0,0.9998699601117388,0.9653979238754326,0.38114754098360654,0.5465230166503428,3,0.5,True,False
256,980358,11284,1619940,9305158036,1.0,0.999824745984597,0.9886208934272651,0.3770175572184419,0.5458654654587771,3,0.52,True,True
257,554,20,910,7119408,1.0,0.9998693983843597,0.9651567944250871,0.37841530054644806,0.5436702649656526,3,0.52,True,False
258,747906,9750,1852392,9305159570,1.0,0.9997999368187628,0.9871313630460261,0.2876231878038594,0.44545339215486585,3,0.54,True,True
259,540,16,924,7119412,1.0,0.999867994065912,0.9712230215827338,0.36885245901639346,0.5346534653465347,3,0.54,True,False
260,719022,7698,1881276,9305161622,1.0,0.9997970540658476,0.9894071994715984,0.27651523017746427,0.4322321069498271,3,0.56,True,True
261,520,14,944,7119414,1.0,0.999865466292706,0.9737827715355806,0.3551912568306011,0.5205205205205204,3,0.56,True,False
262,699754,7698,1900544,9305161622,1.0,0.9997949839673396,0.9891186963921227,0.26910531023751894,0.4230996901216839,3,0.58,True,True
263,506,14,958,7119414,1.0,0.9998635002468792,0.9730769230769231,0.34562841530054644,0.5100806451612903,3,0.58,True,False
264,699296,7698,1901002,9305161622,1.0,0.9997949347611367,0.9891116473407129,0.2689291765789921,0.42288131800881207,3,0.6,True,True
265,498,14,966,7119414,1.0,0.999862376792121,0.97265625,0.3401639344262295,0.5040485829959515,3,0.6,True,False
266,676704,7482,1923594,9305161838,1.0,0.9997925307480467,0.989064377230753,0.2602409416151533,0.4120610726068387,3,0.62,True,True
267,478,12,986,7119416,1.0,0.999859849018915,0.9755102040816327,0.32650273224043713,0.4892528147389969,3,0.62,True,False
268,673784,7086,1926514,9305162234,1.0,0.9997922595767453,0.9895927269522816,0.2591179933992181,0.41069765400613445,3,0.64,True,True
269,454,10,1010,7119418,1.0,0.99985675951833,0.978448275862069,0.31010928961748635,0.470954356846473,3,0.64,True,False
270,667810,7086,1932488,9305162234,1.0,0.9997916177473657,0.989500604537588,0.2568205644122328,0.4077987441354619,3,0.66,True,True
271,438,10,1026,7119418,1.0,0.9998545126088136,0.9776785714285714,0.29918032786885246,0.4581589958158996,3,0.66,True,False
272,638294,6900,1962004,9305162420,1.0,0.9997884666165144,0.98930554220901,0.24546955771992288,0.3933419031690727,3,0.68,True,True
273,418,8,1046,7119420,1.0,0.9998519848356077,0.9812206572769953,0.2855191256830601,0.4423280423280423,3,0.68,True,False
274,588438,6900,2011860,9305162420,1.0,0.9997831102312529,0.9884099452747851,0.22629637064674896,0.36827598637642084,3,0.7000000000000001,True,True
275,398,8,1066,7119420,1.0,0.9998491761987122,0.9802955665024631,0.2718579234972678,0.425668449197861,3,0.7000000000000001,True,False
276,585670,6900,2014628,9305162420,1.0,0.9997828128452931,0.9883558060651062,0.22523187726945143,0.3668613923281514,3,0.72,True,True
277,374,8,1090,7119420,1.0,0.9998458058344376,0.9790575916230366,0.25546448087431695,0.4052004333694475,3,0.72,True,False
278,543114,1450,2057184,9305167870,1.0,0.9997788262833645,0.9973373193968018,0.20886606073611563,0.34539766768780317,3,0.74,True,True
279,342,6,1122,7119422,1.0,0.9998415928790944,0.9827586206896551,0.2336065573770492,0.37748344370860926,3,0.74,True,False
280,531508,1040,2068790,9305168280,1.0,0.9997776234173226,0.9980471243906652,0.20440272614907984,0.3393131995635917,3,0.76,True,True
281,310,2,1154,7119426,1.0,0.9998376607874406,0.9935897435897436,0.21174863387978143,0.34909909909909914,3,0.76,True,False
282,525298,1040,2075000,9305168280,1.0,0.9997769562327816,0.9980240833836812,0.2020145383336833,0.3360148095269165,3,0.78,True,True
283,282,2,1182,7119426,1.0,0.999833728695787,0.9929577464788732,0.19262295081967212,0.3226544622425629,3,0.78,True,False
284,478044,1040,2122254,9305168280,1.0,0.999771879398917,0.9978291907055965,0.1838420058008736,0.31048047952478774,3,0.8,True,True
285,250,2,1214,7119426,1.0,0.9998292348767542,0.9920634920634921,0.17076502732240437,0.29137529137529133,3,0.8,True,False
286,457464,1040,2142834,9305168280,1.0,0.999769668342902,0.9977317537033483,0.17592752830637104,0.2991131822197056,3,0.8200000000000001,True,True
287,232,2,1232,7119426,1.0,0.9998267071035483,0.9914529914529915,0.15846994535519127,0.2732626619552415,3,0.8200000000000001,True,False
288,424254,1040,2176044,9305168280,1.0,0.9997661003560091,0.9975546327951957,0.1631559152066417,0.280443628883207,3,0.84,True,True
289,212,2,1252,7119426,1.0,0.9998238984666528,0.9906542056074766,0.1448087431693989,0.2526817640047676,3,0.84,True,False
290,337206,1040,2263092,9305168280,1.0,0.9997567481692261,0.9969253147117778,0.12967975208995278,0.22950549659967656,3,0.86,True,True
291,166,2,1298,7119426,1.0,0.9998174386017932,0.9880952380952381,0.1133879781420765,0.2034313725490196,3,0.86,True,False
292,247512,1040,2352786,9305168280,1.0,0.9997471117038127,0.9958157649103608,0.09518601329539922,0.17376274637134279,3,0.88,True,True
293,136,2,1328,7119426,1.0,0.9998132256464499,0.9855072463768116,0.09289617486338798,0.1697877652933833,3,0.88,True,False
294,172548,0,2427750,9305169320,1.0,0.999739169521847,1.0,0.06635700985040946,0.12445552331431319,3,0.9,True,True
295,82,0,1382,7119428,1.0,0.9998059231905216,1.0,0.056010928961748634,0.10608020698576974,3,0.9,True,False
296,141990,0,2458308,9305169320,1.0,0.9997358864582073,1.0,0.05460527985638569,0.10355586284153963,3,0.92,True,True
297,58,0,1406,7119428,1.0,0.9998025528262471,1.0,0.03961748633879782,0.076215505913272,3,0.92,True,False
298,68718,0,2531580,9305169320,1.0,0.9997280143252467,1.0,0.026426971062547447,0.0514931345484628,3,0.9400000000000001,True,True
299,24,0,1440,7119428,1.0,0.9997977781435247,1.0,0.01639344262295082,0.03225806451612903,3,0.9400000000000001,True,False
300,52566,0,2547732,9305169320,1.0,0.9997262790008175,1.0,0.02021537531467547,0.03962962292827676,3,0.96,True,True
301,16,0,1448,7119428,1.0,0.9997966546887666,1.0,0.01092896174863388,0.021621621621621623,3,0.96,True,False
302,50142,0,2550156,9305169320,1.0,0.9997260185732285,1.0,0.019283174466926484,0.03783673654185721,3,0.98,True,True
303,12,0,1452,7119428,1.0,0.9997960929613874,1.0,0.00819672131147541,0.016260162601626018,3,0.98,True,False
304,32476,0,2567822,9305169320,1.0,0.9997241205889933,1.0,0.012489337760518218,0.024670556606833705,3,1.0,True,True
305,8,0,1456,7119428,1.0,0.9997955312340083,1.0,0.00546448087431694,0.010869565217391304,3,1.0,True,False
306,2492672,8737753594,0,0,1.0,0.0002851947100960553,0.0002851947100960553,1.0,0.0005702267945267565,4,0.0,True,True
307,1638,7296464,0,0,1.0,0.00022444191654213657,0.00022444191654213657,1.0,0.00044878310734354927,4,0.0,True,False
308,1556120,163231688,936552,8574521906,1.0,0.9812169777596974,0.009443174339693869,0.6242778833316216,0.018604920311084714,4,0.02,True,True
309,1254,54796,384,7241668,1.0,0.9924391300642277,0.022372881355932205,0.7655677655677655,0.043475246151712665,4,0.02,True,False
310,1443714,29412310,1048958,8708341284,1.0,0.9965148272631064,0.04678872430226266,0.5791833020951012,0.08658293565661458,4,0.04,True,True
311,1150,6382,488,7290082,1.0,0.9990586593610229,0.1526818906001062,0.702075702075702,0.25081788440567065,4,0.04,True,False
312,1434892,5474062,1057780,8732279532,1.0,0.999252670714164,0.20768585230123113,0.5756441280681935,0.30524336960436416,4,0.06,True,True
313,1116,1904,522,7294560,1.0,0.999667584804926,0.3695364238410596,0.6813186813186813,0.47917561185057966,4,0.06,True,False
314,1359222,1916320,1133450,8735837274,1.0,0.9996510658959503,0.4149609438682209,0.5452871456814213,0.47128001839044115,4,0.08,True,True
315,1088,680,550,7295784,1.0,0.9998314630297028,0.6153846153846154,0.6642246642246642,0.6388725778038756,4,0.08,True,False
316,1352884,1510444,1139788,8736243150,1.0,0.9996967783378932,0.47248656109254683,0.5427444926568759,0.5051844660194175,4,0.1,True,True
317,1070,480,568,7295984,1.0,0.9998564010204297,0.6903225806451613,0.6532356532356532,0.671267252195734,4,0.1,True,False
318,1213408,712068,1279264,8737041526,1.0,0.9997721652297434,0.6301859903732895,0.4867900790797987,0.54928354595636,4,0.12,True,True
319,1028,380,610,7296084,1.0,0.9998643482921998,0.7301136363636364,0.6275946275946276,0.674983585029547,4,0.12,True,False
320,1207400,644108,1285272,8737109486,1.0,0.9997792533595414,0.6521170851003615,0.4843798141111225,0.5558701527100626,4,0.14,True,True
321,982,314,656,7296150,1.0,0.9998670887307413,0.7577160493827161,0.5995115995115995,0.6693933197000682,4,0.14,True,False
322,1182318,303424,1310354,8737450170,1.0,0.9998153624107506,0.7957761172531974,0.47431751951319706,0.5943664988108327,4,0.16,True,True
323,962,246,676,7296218,1.0,0.9998736657832407,0.7963576158940397,0.5873015873015873,0.6760365425158117,4,0.16,True,False
324,1180614,284154,1312058,8737469440,1.0,0.9998173721939382,0.8060075042600603,0.4736339157337989,0.5966554136007116,4,0.18,True,True
325,948,214,690,7296250,1.0,0.9998761321779279,0.8158347676419966,0.5787545787545788,0.6771428571428573,4,0.18,True,False
326,1175740,245380,1316932,8737508214,1.0,0.9998212508031865,0.8273333708624184,0.4716785842662011,0.6008188478079571,4,0.2,True,True
327,918,192,720,7296272,1.0,0.9998750360025114,0.827027027027027,0.5604395604395604,0.6681222707423581,4,0.2,True,False
