,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,max_epochs,warmup_frac,calibration_frac,transformer_lr,score_lr,use_counts,batch_size,score_decay,seed,fold,threshold,half,alpha
129,1141872812,6001210,197724742,1176436560376,1.0,0.9998270257785626,0.9947718914401915,0.8523998932294258,0.9180991839401826,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.54,False,650.4591674804688
130,1141120612,4954106,198476942,1176437607480,1.0,0.9998272761678199,0.9956773272089577,0.8518383813053753,0.9181585399283884,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.56,False,650.4591674804688
131,1123088788,2187238,216508766,1176440374348,1.0,0.9998143154043362,0.9980562653522665,0.8383777535622463,0.9112749612091667,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.58,False,650.4591674804688
132,1117132702,2152352,222464852,1176440409234,1.0,0.999809287989076,0.9980770296250199,0.8339315779312031,0.9086507004160322,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.6,False,650.4591674804688
133,1115609404,2077496,223988150,1176440484090,1.0,0.9998080581844057,0.9981412540488754,0.8327944468611653,0.9080018409622835,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.62,False,650.4591674804688
134,1109958618,1621348,229638936,1176440940238,1.0,0.9998036476591148,0.9985414022836032,0.8285761754981527,0.9056533922520634,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.64,False,650.4591674804688
135,1095858908,1303368,243738646,1176441258218,1.0,0.9997919462337764,0.9988120554010007,0.8180508427533304,0.8994394067961963,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.66,False,650.4591674804688
136,1091435926,1278992,248161628,1176441282594,1.0,0.9997882115821978,0.9988295281972164,0.8147491183012416,0.897447131948925,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.68,False,650.4591674804688
137,1088625526,1105330,250972028,1176441456256,1.0,0.9997859728507146,0.99898568532412,0.8126511747870808,0.8962357839465599,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.7000000000000001,False,650.4591674804688
138,1081474310,982958,258123244,1176441578628,1.0,0.9997800049865001,0.999091919811471,0.8073128431525936,0.8930221563746257,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.72,False,650.4591674804688
139,1074596898,810082,265000656,1176441751504,1.0,0.9997743124771102,0.9992467205299337,0.8021789042472378,0.889933648464115,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.74,False,650.4591674804688
140,1054215056,508194,285382498,1176442053392,1.0,0.9997572635229857,0.9995181731321463,0.7869640048626126,0.880596329647061,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.76,False,650.4591674804688
141,1044204390,420716,295393164,1176442140870,1.0,0.9997488382060261,0.999597256472601,0.7794911142395233,0.8759285846230486,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.78,False,650.4591674804688
142,1029904296,227840,309693258,1176442333746,1.0,0.99973686042398,0.9997788244905312,0.7688161962708391,0.8692166877480444,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.8,False,650.4591674804688
143,909135562,207430,430461992,1176442354156,1.0,0.9996343386434767,0.9997718902528255,0.6786631994701298,0.8085011972566394,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.8200000000000001,False,650.4591674804688
144,837410452,201506,502187102,1176442360080,1.0,0.9995734452215113,0.9997594279808503,0.6251209174722038,0.7692511422391765,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.84,False,650.4591674804688
145,815694824,156008,523902730,1176442405578,1.0,0.9995550461229752,0.9998087787694994,0.6089103563711046,0.7568678789045242,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.86,False,650.4591674804688
146,789015418,153560,550582136,1176442408026,1.0,0.9995323959598759,0.9998054155646244,0.5889943704689685,0.7412888225546379,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.88,False,650.4591674804688
147,702971264,146460,636626290,1176442415126,1.0,0.999459345902756,0.999791699177818,0.5247630244627932,0.6882714116558343,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.9,False,650.4591674804688
148,474965098,96614,864632456,1176442464972,1.0,0.999265798803888,0.9997966285272849,0.3545580510965908,0.5234757917357693,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.92,False,650.4591674804688
149,433821386,28760,905776168,1176442532826,1.0,0.9992309232051355,0.9999337098298453,0.3238445641413884,0.4892406875037815,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.9400000000000001,False,650.4591674804688
150,368315196,19048,971282358,1176442542538,1.0,0.9991753131948363,0.9999482861007081,0.2749446614770394,0.4312996531024244,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.96,False,650.4591674804688
151,336813582,19048,1002783972,1176442542538,1.0,0.9991485666409379,0.9999434496592566,0.2514289317670701,0.40182237854529107,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.98,False,650.4591674804688
152,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,1.0,False,650.4591674804688
153,1339597554,1176442561586,0,0,1.0,0.0011373899185042463,0.0011373899185042463,1.0,0.002272195464793965,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.0,True,650.5
154,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.02,True,650.5
155,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.04,True,650.5
156,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.06,True,650.5
157,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.08,True,650.5
158,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.1,True,650.5
159,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.12,True,650.5
160,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.14,True,650.5
161,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.16,True,650.5
162,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.18,True,650.5
163,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.2,True,650.5
164,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.22,True,650.5
165,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.24,True,650.5
166,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.26,True,650.5
167,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.28,True,650.5
168,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.3,True,650.5
169,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.32,True,650.5
170,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.34,True,650.5
171,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.36,True,650.5
172,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.38,True,650.5
173,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.4,True,650.5
174,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.42,True,650.5
175,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.44,True,650.5
176,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.46,True,650.5
177,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.48,True,650.5
178,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.5,True,650.5
179,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.52,True,650.5
180,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.54,True,650.5
181,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.56,True,650.5
182,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.58,True,650.5
183,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.6,True,650.5
184,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.62,True,650.5
185,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.64,True,650.5
186,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.66,True,650.5
187,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.68,True,650.5
188,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.7000000000000001,True,650.5
189,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.72,True,650.5
190,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.74,True,650.5
191,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.76,True,650.5
192,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.78,True,650.5
193,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.8,True,650.5
194,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.8200000000000001,True,650.5
195,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.84,True,650.5
196,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.86,True,650.5
197,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.88,True,650.5
198,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.9,True,650.5
199,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.92,True,650.5
200,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.9400000000000001,True,650.5
201,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.96,True,650.5
202,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,0.98,True,650.5
203,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,1,1.0,True,650.5
204,1213970264,1039004362474,0,0,1.0,0.0011670340983172837,0.0011670340983172837,1.0,0.002331347434683268,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.0,False,634.3757934570312
205,1213970264,1036239313120,0,2765049354,1.0,0.003825177362070388,0.0011701445100643288,1.0,0.002337553744447612,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.02,False,634.3757934570312
206,1190590112,1019753073854,23380152,19251288620,1.0,0.019651527077199377,0.001166166316537961,0.9807407539596867,0.002329562627386492,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.04,False,634.3757934570312
207,1190590112,1009296429152,23380152,29707933322,1.0,0.029703882792250707,0.0011782339498702123,0.9807407539596867,0.0023536403034565756,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.06,False,634.3757934570312
208,1190590110,977612811736,23380154,61391550738,1.0,0.06016250519568816,0.0012163730814120336,0.9807407523121999,0.00242973266369071,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.08,False,634.3757934570312
209,1190320430,952211955794,23649834,86792406680,1.0,0.08458101952348519,0.001248497575141447,0.9805186051904811,0.00249381976135258,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.1,False,634.3757934570312
210,1190309102,902601015142,23661162,136403347332,1.0,0.13227382377681643,0.0013170176235047016,0.9805092738251783,0.002630501963299792,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.12,False,634.3757934570312
211,1134207482,789854572188,79762782,249149790286,1.0,0.2406071782153825,0.0014339109620154038,0.9342959342865749,0.002863427278167093,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.14,False,634.3757934570312
212,1133741054,651243243784,80229210,387761118690,1.0,0.37385887895320435,0.0017378618196985192,0.9339117172972203,0.0034692678812333544,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.16,False,634.3757934570312
213,1133468966,503039758802,80501298,535964603672,1.0,0.5163320581211858,0.0022481736505881593,0.9336875866013798,0.0044855468061469625,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.18,False,634.3757934570312
214,1132947888,286685855134,81022376,752318507340,1.0,0.7243204926458184,0.003936323395498941,0.9332583520348897,0.007839580786078815,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.2,False,634.3757934570312
215,1128504466,150079094808,85465798,888925267666,1.0,0.8556413054067737,0.0074632787731459295,0.9295981124624977,0.014807674129331864,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.22,False,634.3757934570312
216,1127578544,49938845042,86391720,989065517432,1.0,0.9519089068250445,0.022080624896338517,0.9288353903205655,0.04313580908495777,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.24,False,634.3757934570312
217,1126424954,5526607778,87545310,1033477754696,1.0,0.9946029089169937,0.16930999731627353,0.9278851281648856,0.2863669823369163,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.26,False,634.3757934570312
218,1124030000,515903386,89940264,1038488459088,1.0,0.9994175802993153,0.6854119866061438,0.9259123005998111,0.7877140491410775,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.28,False,634.3757934570312
219,1123931092,247612682,90039172,1038756749792,1.0,0.9996754029001669,0.819464251383055,0.9258308257870145,0.8694062963737813,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.3,False,634.3757934570312
220,1123781610,167145384,90188654,1038837217090,1.0,0.9997526153597749,0.8705229770723967,0.925707690975205,0.8972676275730906,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.32,False,634.3757934570312
221,1123549740,98567566,90420524,1038905794908,1.0,0.9998183188239891,0.9193468863290936,0.9255166895916653,0.9224214710803685,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.34,False,634.3757934570312
222,1122724290,88611146,91245974,1038915751328,1.0,0.9998270967600363,0.9268483828949919,0.9248367305972167,0.9258414640265761,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.36,False,634.3757934570312
223,1121913188,41154332,92057076,1038963208142,1.0,0.9998719389922216,0.9646156983216245,0.9241685906731567,0.9439590700254515,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.38,False,634.3757934570312
224,1121752174,35691314,92218090,1038968671160,1.0,0.9998770360029482,0.9691636659845289,0.9240359564523897,0.9460619624508275,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.4,False,634.3757934570312
225,1121090488,23896008,92879776,1038980466466,1.0,0.9998877391598237,0.9791298778776165,0.9234908969730744,0.9504968526849978,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.42,False,634.3757934570312
226,1120662932,21146340,93307332,1038983216134,1.0,0.9998899714911784,0.9814799717268367,0.9231387005373963,0.9514157966605242,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.44,False,634.3757934570312
227,1120242362,15849864,93727902,1038988512610,1.0,0.9998946588782842,0.9860487875567947,0.9227922587731523,0.9533724033014969,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.46,False,634.3757934570312
228,1119081848,12191290,94888416,1038992171184,1.0,0.9998970603548987,0.9892233894799684,0.9218362930181295,0.954341751517696,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.48,False,634.3757934570312
229,1104606442,9117736,109363822,1038995244738,1.0,0.9998860993367727,0.9918132907769198,0.9099122727770538,0.9490991790579703,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.5,False,634.3757934570312
230,1103395454,7372296,110574810,1038996990178,1.0,0.9998866131250643,0.9933628825647846,0.9089147293973586,0.9492643449327619,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.52,False,634.3757934570312
231,1101998696,6626656,111971568,1038997735818,1.0,0.9998859871814719,0.9940226371442388,0.9077641592051385,0.9489372049172076,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.54,False,634.3757934570312
232,1096444936,6466970,117525328,1038997895504,1.0,0.9998808016604807,0.9941364582567123,0.903189286026861,0.9464831230498009,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.56,False,634.3757934570312
233,1094715850,6349812,119254414,1038998012662,1.0,0.9998792520550283,0.9942330305819672,0.9017649628360255,0.9457441568878702,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.58,False,634.3757934570312
234,1082460090,5950586,131510174,1038998411888,1.0,0.9998678539344349,0.9945327750533751,0.8916693613510125,0.9402962569695352,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.6,False,634.3757934570312
235,739347940,4880520,474622324,1038999481954,1.0,0.9995390363456316,0.9934421750009399,0.6090329902841838,0.755130652408698,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.62,False,634.3757934570312
236,731560664,4362042,482409600,1039000000432,1.0,0.9995320485837634,0.9940726900197043,0.602618273028803,0.7503598148774289,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.64,False,634.3757934570312
237,722396380,3765650,491573884,1039000596824,1.0,0.9995238119552304,0.9948143116213334,0.5950692545134697,0.7446877537517037,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.66,False,634.3757934570312
238,700894332,3571900,513075932,1039000790574,1.0,0.9995033275075627,0.994929636315059,0.5773570842588612,0.7306932843087448,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.68,False,634.3757934570312
239,695976364,3484304,517993900,1039000878170,1.0,0.9994986838939597,0.9950185848048285,0.5733059405481451,0.7274643180065409,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.7000000000000001,False,634.3757934570312
240,689195400,3311682,524774864,1039001050792,1.0,0.9994923310526455,0.9952178366314527,0.5677201661671014,0.7230040277646183,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.72,False,634.3757934570312
241,673026882,3293870,540943382,1039001068604,1.0,0.9994768047871571,0.9951297221174134,0.5544014560804761,0.7120881137383557,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.74,False,634.3757934570312
242,644389212,3170800,569581052,1039001191674,1.0,0.999449392657316,0.9951034654066935,0.5308113642559534,0.6923220323707483,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.76,False,634.3757934570312
243,629807678,3152240,584162586,1039001210234,1.0,0.9994353927367785,0.9950198426308567,0.5187999217746901,0.6820048577234199,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.78,False,634.3757934570312
244,620550474,3065982,593419790,1039001296492,1.0,0.9994265763703376,0.9950835453899568,0.5111743610220753,0.6753972122741505,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.8,False,634.3757934570312
245,610627840,2876872,603342424,1039001485602,1.0,0.9994172191770507,0.9953107581022133,0.5030006566948332,0.6682749126738248,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.8200000000000001,False,634.3757934570312
246,592973684,1729374,620996580,1039002633100,1.0,0.9994013507218615,0.997092037821672,0.4884581621020661,0.6557001497034299,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.84,False,634.3757934570312
247,559028220,494974,654942044,1039003867500,1.0,0.9993699043774062,0.9991153646438471,0.46049580996985606,0.6304260300237318,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.86,False,634.3757934570312
248,541165952,270382,672804312,1039004092092,1.0,0.9993529486331697,0.9995006208800166,0.4457818844893881,0.616570488702242,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.88,False,634.3757934570312
249,487989416,79562,725980848,1039004282912,1.0,0.9993020115228224,0.9998369861564936,0.40197806360766014,0.5734173501506142,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.9,False,634.3757934570312
250,392200228,15776,821770036,1039004346698,1.0,0.9992099871862122,0.9999597772659986,0.3230723516305174,0.48836207333332776,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.92,False,634.3757934570312
251,362010336,11674,851959928,1039004350800,1.0,0.9991809684801868,0.999967753341848,0.29820362716891063,0.4594062318353726,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.9400000000000001,False,634.3757934570312
252,336585952,4096,877384312,1039004358378,1.0,0.9991565343732305,0.9999878308939187,0.2772604584983475,0.43414751350865216,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.96,False,634.3757934570312
253,208483960,8,1005486304,1039004362466,1.0,0.9990333891642215,0.999999961627745,0.17173728729816728,0.29313274945495754,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.98,False,634.3757934570312
254,0,0,1213970264,1039004362474,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0,1,2,1.0,False,634.3757934570312
255,1213970264,1039004362474,0,0,1.0,0.0011670340983172837,0.0011670340983172837,1.0,0.002331347434683268,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.0,True,634.5
256,129451028,15833672294,1084519236,1023170690180,1.0,0.9837359225486163,0.00810937968646735,0.1066344307095812,0.015072518217576415,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.02,True,634.5
257,129451028,15663889378,1084519236,1023340473096,1.0,0.9838991410871256,0.008196557832111354,0.1066344307095812,0.01522298622184221,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.04,True,634.5
258,129451028,15142539800,1084519236,1023861822674,1.0,0.9844003335402789,0.008476368893743811,0.1066344307095812,0.015704395670667642,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.06,True,634.5
259,129451028,13042800784,1084519236,1025961561690,1.0,0.986418889597134,0.009827554912218527,0.1066344307095812,0.01799652852793901,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.08,True,634.5
260,129451028,12798258570,1084519236,1026206103904,1.0,0.9866539769882169,0.010013454202283978,0.1066344307095812,0.01830772995333417,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.1,True,634.5
261,129451028,10224620702,1084519236,1028779741772,1.0,0.9891281093765837,0.012502427197305113,0.1066344307095812,0.022380801879374645,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.12,True,634.5
262,129451028,10224620702,1084519236,1028779741772,1.0,0.9891281093765837,0.012502427197305113,0.1066344307095812,0.022380801879374645,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.14,True,634.5
263,129448790,7510419924,1084521474,1031493942550,1.0,0.9917373678895113,0.01694385006417533,0.10663258717183867,0.029241279476993898,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.16,True,634.5
264,129448790,7510419924,1084521474,1031493942550,1.0,0.9917373678895113,0.01694385006417533,0.10663258717183867,0.029241279476993898,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.18,True,634.5
265,129448790,7510419924,1084521474,1031493942550,1.0,0.9917373678895113,0.01694385006417533,0.10663258717183867,0.029241279476993898,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.2,True,634.5
266,129067522,1025865024,1084902742,1037978497450,1.0,0.9979708416016432,0.11175329888053913,0.10631852017093558,0.10896818683751741,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.22,True,634.5
267,129067522,1025865024,1084902742,1037978497450,1.0,0.9979708416016432,0.11175329888053913,0.10631852017093558,0.10896818683751741,1,0.1,0,1e-05,10,True,8,0.0,1,2,0.24,True,634.5
